"rank_change","symbol","rank","padj","gene"
1233,"SIGLEC10",2592,0.000365198613448153,"ENSG00000142512"
248,"ZNF852",2593,0.000365198613448153,"ENSG00000178917"
660,"MYCBP2-AS1",2594,0.000365447366643599,"ENSG00000236051"
197,"AC092667.1",2595,0.000366636913858521,"ENSG00000230393"
3776,"ZNF497",2596,0.000366963062376936,"ENSG00000174586"
20618,"CDC42P6",2597,0.000367427954235826,"ENSG00000237350"
1431,"PEG13",2598,0.000368357238041567,"ENSG00000282164"
-177,"LINC02250",2599,0.000369031144075312,"ENSG00000235731"
1636,"FSCN1",2600,0.000369091539768506,"ENSG00000075618"
6159,"AL162171.3",2601,0.000369091539768506,"ENSG00000278576"
17249,"H3P36",2602,0.000370020267807603,"ENSG00000236534"
1165,"CDK11B",2603,0.000371118543288795,"ENSG00000248333"
15939,"AC024293.1",2604,0.000371523832406478,"ENSG00000244313"
2748,"ETV1",2605,0.000371782100237965,"ENSG00000006468"
2029,"HOXB4",2606,0.000371782100237965,"ENSG00000182742"
NA,"AC073593.2",2607,0.000371782100237965,"ENSG00000287242"
553,"CTPS2",2608,0.000371941608791272,"ENSG00000047230"
1165,"MGAT1",2609,0.00037255741976511,"ENSG00000131446"
2095,"TTC3",2610,0.000373576015062684,"ENSG00000182670"
8612,"GAP43",2611,0.00037385660264369,"ENSG00000172020"
2262,"CD163",2612,0.000375962541073387,"ENSG00000177575"
1813,"AL356019.2",2613,0.000377754014895063,"ENSG00000258768"
-111,"FCF1P7",2614,0.000380088583470038,"ENSG00000224727"
221,"RASSF7",2615,0.000381616299768049,"ENSG00000099849"
49,"TEX9",2616,0.000381711629948987,"ENSG00000151575"
-1077,"TRAPPC1",2617,0.000381711629948987,"ENSG00000170043"
1267,"FURIN",2618,0.000382080074323438,"ENSG00000140564"
219,"PLEKHJ1",2619,0.000382628830241016,"ENSG00000104886"
-1096,"ADAM1B",2620,0.000382628830241016,"ENSG00000226469"
-2274,"AC022973.3",2621,0.000382628830241016,"ENSG00000253720"
984,"ARGFXP2",2622,0.000382628830241016,"ENSG00000265293"
NA,"AC245884.12",2623,0.000382628830241016,"ENSG00000276758"
460,"AC016542.2",2624,0.000382628830241016,"ENSG00000279502"
2580,"ERMP1",2625,0.000382758218131132,"ENSG00000099219"
-1014,"RXFP2",2626,0.000382758218131132,"ENSG00000133105"
914,"SLAMF6",2627,0.000384089049367897,"ENSG00000162739"
399,"FRS2",2628,0.000384649023416761,"ENSG00000166225"
1835,"TLR2",2629,0.000384774840885708,"ENSG00000137462"
753,"CHPT1",2630,0.000385343381231389,"ENSG00000111666"
1972,"CD320",2631,0.000385343381231389,"ENSG00000167775"
-345,"AC012073.1",2632,0.000386182763701655,"ENSG00000271936"
8056,"NDUFB11",2633,0.000386474473974188,"ENSG00000147123"
9236,"AC008894.2",2634,0.000386539056802437,"ENSG00000269243"
-1482,"NADK2-AS1",2635,0.000387147231336451,"ENSG00000245711"
18690,"RPS4XP11",2636,0.000392816424033145,"ENSG00000234335"
1600,"AL512306.2",2637,0.000392825048165793,"ENSG00000240219"
7393,"FCN3",2638,0.000393201320895542,"ENSG00000142748"
1396,"FAM193B",2639,0.000394114096471567,"ENSG00000146067"
39,"LRRK1",2640,0.000394114096471567,"ENSG00000154237"
6757,"HNRNPA1P7",2641,0.000394114096471567,"ENSG00000215492"
-630,"ST7-OT4",2642,0.000394616602272487,"ENSG00000214188"
NA,"NOTCH2NLC",2643,0.000394616602272487,"ENSG00000286219"
2368,"NBEAL2",2644,0.000395276578902173,"ENSG00000160796"
243,"KIF6",2645,0.000395276578902173,"ENSG00000164627"
-944,"AC093732.1",2646,0.000395276578902173,"ENSG00000233845"
6780,"GABRG2",2647,0.000397455602413484,"ENSG00000113327"
1895,"AP1M2",2648,0.000397501468663599,"ENSG00000129354"
3897,"AC100810.1",2649,0.000398154778118188,"ENSG00000253982"
1229,"DGKK",2650,0.000398154778118188,"ENSG00000274588"
668,"ZNF260",2651,0.000398246349481376,"ENSG00000254004"
-422,"AC138951.1",2652,0.000398448947676984,"ENSG00000233974"
11650,"CYREN",2653,0.000400046145075373,"ENSG00000122783"
-246,"TAGLN2",2654,0.00040140700684993,"ENSG00000158710"
7105,"GK4P",2655,0.000401793993273821,"ENSG00000178146"
1524,"BCKDK",2656,0.000402388455263665,"ENSG00000103507"
-947,"AC004000.1",2657,0.00040257299362507,"ENSG00000237903"
3518,"PLEKHB1",2658,0.000403480059716482,"ENSG00000021300"
506,"MAK16",2659,0.000403480059716482,"ENSG00000198042"
2324,"PLPPR3",2660,0.000403523871389903,"ENSG00000129951"
6948,"ZNF695",2661,0.00040358725188154,"ENSG00000197472"
1590,"C2CD4B",2662,0.000404015304974079,"ENSG00000205502"
-187,"GPR79",2663,0.000405442498627387,"ENSG00000232374"
793,"ARF5",2664,0.000406724804286112,"ENSG00000004059"
2592,"GCSAML",2665,0.000407928906082824,"ENSG00000169224"
2959,"PAXX",2666,0.000408326852824333,"ENSG00000148362"
-1595,"SSR2",2667,0.000408528714492316,"ENSG00000163479"
-1227,"STX8P1",2668,0.000412469642631457,"ENSG00000270296"
-746,"TNFSF12",2669,0.00041293855861194,"ENSG00000239697"
-636,"AC068025.2",2670,0.000415665997887418,"ENSG00000266111"
7581,"ARHGEF4",2671,0.000416740708179311,"ENSG00000136002"
93,"LRRC18",2672,0.000417112682928673,"ENSG00000165383"
-204,"AC127164.1",2673,0.000417171830143247,"ENSG00000257279"
759,"HOXA6",2674,0.000419991783762038,"ENSG00000106006"
NA,"AC011498.4",2675,0.00042091869090582,"ENSG00000267385"
-1002,"SQOR",2676,0.000423541692854266,"ENSG00000137767"
5867,"AL391903.2",2677,0.000424474985106081,"ENSG00000274256"
1739,"PLEKHF1",2678,0.000426100591607475,"ENSG00000166289"
1066,"EFHC1",2679,0.000426645600749064,"ENSG00000096093"
NA,"FAM106C",2680,0.000426778293128907,"ENSG00000288235"
-426,"AC016245.1",2681,0.000426785543024614,"ENSG00000262833"
-811,"AL158212.4",2682,0.000426785543024614,"ENSG00000279315"
2007,"PADI4",2683,0.000427140699401133,"ENSG00000159339"
5314,"AC079209.1",2684,0.000427140699401133,"ENSG00000253214"
8273,"CTNNA2",2685,0.0004280519401802,"ENSG00000066032"
NA,"AC007695.1",2686,0.0004280519401802,"ENSG00000287957"
-1684,"TSHR",2687,0.000428803850464048,"ENSG00000165409"
5049,"ZNF724",2688,0.000429536225852866,"ENSG00000196081"
585,"NINJ2",2689,0.000429716835705978,"ENSG00000171840"
1363,"JPT1",2690,0.000430344865183726,"ENSG00000189159"
-730,"PPARA",2691,0.000432139191940808,"ENSG00000186951"
2164,"PNMA3",2692,0.000432269826497362,"ENSG00000183837"
226,"PIMREGP3",2693,0.000432962512735328,"ENSG00000217653"
1566,"C11orf95",2694,0.000434041810412316,"ENSG00000188070"
1501,"TECPR1",2695,0.000434319794344719,"ENSG00000205356"
683,"WDR13",2696,0.000434552537865052,"ENSG00000101940"
6939,"FAM98C",2697,0.000435209808674337,"ENSG00000130244"
3149,"PNCK",2698,0.000437446153988774,"ENSG00000130822"
22032,"HSPA5P1",2699,0.000438485946121366,"ENSG00000215895"
1249,"B3GAT3",2700,0.000438572480959738,"ENSG00000149541"
292,"MRPL45P2",2701,0.000438572480959738,"ENSG00000228782"
-456,"VDAC1P11",2702,0.000438996049841159,"ENSG00000237679"
3795,"SYNPO",2703,0.00043944173478617,"ENSG00000171992"
2004,"SH2D3A",2704,0.000441566509710289,"ENSG00000125731"
859,"RTN2",2705,0.000443257171772557,"ENSG00000125744"
2637,"PEAK3",2706,0.000443257171772557,"ENSG00000188305"
1843,"STAT3",2707,0.000443568598010372,"ENSG00000168610"
-196,"VPS26BP1",2708,0.000443568598010372,"ENSG00000224895"
-2144,"SNHG26",2709,0.000443575326548013,"ENSG00000228649"
1965,"LEPR",2710,0.000446412683440876,"ENSG00000116678"
1755,"AC123768.2",2711,0.000446412683440876,"ENSG00000262728"
-1841,"CCT8P1",2712,0.000446619822459178,"ENSG00000226015"
2913,"GUCY1B1",2713,0.000446672377168197,"ENSG00000061918"
2292,"S100A8",2714,0.000446672377168197,"ENSG00000143546"
2848,"RAD9B",2715,0.000446672377168197,"ENSG00000151164"
737,"RPS6KB2",2716,0.000446876001518202,"ENSG00000175634"
779,"LTN1",2717,0.0004470102186015,"ENSG00000198862"
-1923,"COX20",2718,0.000448828531483599,"ENSG00000203667"
-1116,"AL109755.1",2719,0.000449035583875094,"ENSG00000217231"
1175,"ZNF780B",2720,0.000449321831216755,"ENSG00000128000"
1933,"IL1RN",2721,0.000449425521180083,"ENSG00000136689"
-250,"UBE2V1P1",2722,0.000450578265258692,"ENSG00000226632"
2319,"AL031595.2",2723,0.000450712821872032,"ENSG00000280011"
1239,"SHANK3",2724,0.000451310463073608,"ENSG00000251322"
266,"PPP1R11",2725,0.000451561140388493,"ENSG00000204619"
5208,"AC087633.2",2726,0.000452115270392527,"ENSG00000277654"
10202,"AC079466.1",2727,0.000455291141720874,"ENSG00000266976"
3586,"SIRT6",2728,0.00045549805017402,"ENSG00000077463"
535,"AC005622.1",2729,0.00045549805017402,"ENSG00000283525"
1723,"HOXB5",2730,0.000455680066741497,"ENSG00000120075"
-2151,"DCLRE1C",2731,0.000455726735004047,"ENSG00000152457"
-330,"NTN1",2732,0.000456260573329974,"ENSG00000065320"
2749,"CARS1",2733,0.000460078199171675,"ENSG00000110619"
-1258,"HLA-L",2734,0.000460078199171675,"ENSG00000243753"
440,"RBBP8",2735,0.000460473544795691,"ENSG00000101773"
-793,"AP2M1",2736,0.000460555122796399,"ENSG00000161203"
7361,"GK-IT1",2737,0.000460555122796399,"ENSG00000229331"
509,"TBC1D3L",2738,0.000460555122796399,"ENSG00000274512"
7589,"RIMS1",2739,0.000461927898888176,"ENSG00000079841"
1357,"NNT",2740,0.000463457317183856,"ENSG00000112992"
724,"OR2L2",2741,0.000463457317183856,"ENSG00000203663"
1392,"AL353597.3",2742,0.000463471362667765,"ENSG00000279942"
1578,"ZNF365",2743,0.000463692333015933,"ENSG00000138311"
1293,"MXI1",2744,0.00046437408983386,"ENSG00000119950"
2416,"MMP8",2745,0.00046492441235542,"ENSG00000118113"
1678,"SH3PXD2A",2746,0.000465113896335732,"ENSG00000107957"
1366,"AP001469.3",2747,0.000465113896335732,"ENSG00000239415"
-1052,"AC021106.2",2748,0.000466664558413936,"ENSG00000279386"
19592,"EIF4A1P2",2749,0.000468489611637637,"ENSG00000235001"
1201,"NOC3L",2750,0.000468840967929496,"ENSG00000173145"
-392,"HNRNPA1P68",2751,0.000468851018465721,"ENSG00000230946"
1452,"TNFAIP3",2752,0.000470303375500491,"ENSG00000118503"
NA,"AC009152.6",2753,0.000470784151476085,"ENSG00000286849"
3633,"TCEAL2",2754,0.000470804743293097,"ENSG00000184905"
613,"CEP70",2755,0.000473304124846207,"ENSG00000114107"
NA,"AL137139.2",2756,0.000476280461896278,"ENSG00000286757"
205,"PRRT2",2757,0.000476438104131359,"ENSG00000167371"
4608,"ZBTB48",2758,0.000476438104131359,"ENSG00000204859"
1978,"EFCAB11",2759,0.000477578017636225,"ENSG00000140025"
-68,"FAM120C",2760,0.000477578017636225,"ENSG00000184083"
13347,"PRC1",2761,0.000479116565807473,"ENSG00000198901"
-753,"RABGAP1L-IT1",2762,0.000479364110813959,"ENSG00000223525"
-439,"AC055733.4",2763,0.000480391471803315,"ENSG00000284095"
-1726,"PIK3CD-AS2",2764,0.0004805898665097,"ENSG00000231789"
405,"NUP155",2765,0.000481514278509456,"ENSG00000113569"
1713,"KIAA0040",2766,0.000481964321826315,"ENSG00000235750"
3008,"EPHB1",2767,0.000482098463215158,"ENSG00000154928"
23100,"LRRC37A17P",2768,0.000483655651728183,"ENSG00000263142"
-409,"WDR27",2769,0.00048650566916721,"ENSG00000184465"
1085,"SLC6A6",2770,0.000487989948718762,"ENSG00000131389"
3,"CEP76",2771,0.00048941069480258,"ENSG00000101624"
293,"ST18",2772,0.000490605795134041,"ENSG00000147488"
790,"TAS2R14",2773,0.000490686368993304,"ENSG00000212127"
1173,"PHF13",2774,0.000490966765803663,"ENSG00000116273"
1569,"BHLHE40",2775,0.000490966765803663,"ENSG00000134107"
2652,"TCIM",2776,0.000491527663595252,"ENSG00000176907"
1554,"C4orf46",2777,0.000491732330123154,"ENSG00000205208"
2270,"AC009093.2",2778,0.000491732330123154,"ENSG00000260517"
NA,"AP005018.2",2779,0.000494025016888848,"ENSG00000254851"
2753,"CD38",2780,0.000494110995210241,"ENSG00000004468"
NA,"AC110611.1",2781,0.000494110995210241,"ENSG00000286599"
2642,"RUBCNL",2782,0.000494344707662981,"ENSG00000102445"
1699,"TRBV30",2783,0.000494344707662981,"ENSG00000237254"
886,"AC020661.4",2784,0.000494344707662981,"ENSG00000280036"
-2380,"AC139887.2",2785,0.000494824826270592,"ENSG00000249592"
721,"TAS2R31",2786,0.000495603050850731,"ENSG00000256436"
2145,"SLAMF1",2787,0.000496448610846802,"ENSG00000117090"
1940,"KDM7A-DT",2788,0.000496448610846802,"ENSG00000260231"
1431,"ABCC4",2789,0.000496929811532897,"ENSG00000125257"
3886,"FUT4",2790,0.000496929811532897,"ENSG00000196371"
1947,"NUAK2",2791,0.000497101303190706,"ENSG00000163545"
1701,"NDUFA3",2792,0.000497101303190706,"ENSG00000170906"
1802,"SNPH",2793,0.000500727392296793,"ENSG00000101298"
NA,"H3P6",2794,0.000500980994921797,"ENSG00000235655"
691,"AC004918.3",2795,0.000500980994921797,"ENSG00000270157"
3528,"AL031666.2",2796,0.000503968172978693,"ENSG00000267882"
2181,"PCP4",2797,0.00050397751470768,"ENSG00000183036"
3173,"LINC00989",2798,0.000504371059380895,"ENSG00000250334"
2078,"ABCA7",2799,0.000504496510898334,"ENSG00000064687"
1735,"EML2",2800,0.000504496510898334,"ENSG00000125746"
4041,"CASQ1",2801,0.000504496510898334,"ENSG00000143318"
3204,"TRBJ2-1",2802,0.000504496510898334,"ENSG00000211764"
5366,"RBM24",2803,0.00050559078826049,"ENSG00000112183"
-1446,"AC092653.1",2804,0.00050574080984568,"ENSG00000273245"
NA,"AL355531.1",2805,0.00050574080984568,"ENSG00000287466"
2187,"SLC5A9",2806,0.000506072280725196,"ENSG00000117834"
-607,"ASH1L-IT1",2807,0.000506072280725196,"ENSG00000227773"
465,"RIMKLBP1",2808,0.000506546085156895,"ENSG00000189089"
4079,"AF230666.1",2809,0.000509039083165798,"ENSG00000223697"
982,"RAI2",2810,0.000509091654565669,"ENSG00000131831"
270,"NELFE",2811,0.000511505314767214,"ENSG00000204356"
1407,"SPP1",2812,0.000513958060966787,"ENSG00000118785"
924,"TIPIN",2813,0.000514480537602087,"ENSG00000075131"
945,"MLEC",2814,0.000516086932314046,"ENSG00000110917"
1149,"ZNF562",2815,0.000516212984388262,"ENSG00000171466"
-653,"CLHC1",2816,0.00051782139817803,"ENSG00000162994"
1242,"GNAI2",2817,0.000518302360251029,"ENSG00000114353"
-453,"SETP10",2818,0.000519705381909642,"ENSG00000231905"
2554,"PRR11",2819,0.000520549079910488,"ENSG00000068489"
NA,"AC106743.1",2820,0.000526082594090711,"ENSG00000287106"
-445,"PCDHGB4",2821,0.000527377116160438,"ENSG00000253953"
-878,"VAMP2",2822,0.000527660320035233,"ENSG00000220205"
2094,"COTL1",2823,0.000527924343980858,"ENSG00000103187"
-836,"AL512326.3",2824,0.000528715218521144,"ENSG00000225711"
-995,"AC022400.2",2825,0.000528809320961081,"ENSG00000229990"
-617,"CATSPERE",2826,0.000530835117497364,"ENSG00000179397"
212,"NPW",2827,0.00053267131958048,"ENSG00000183971"
2230,"UBASH3A",2828,0.000534061978932457,"ENSG00000160185"
1196,"NUDCD1",2829,0.000534955031234738,"ENSG00000120526"
-9,"NPTN-IT1",2830,0.000534955031234738,"ENSG00000281183"
824,"RBL1",2831,0.000535788048536773,"ENSG00000080839"
NA,"AL031320.2",2832,0.000535869839342294,"ENSG00000278206"
1055,"TCAF2",2833,0.00053650366606944,"ENSG00000170379"
-636,"AL590282.1",2834,0.000537245568248227,"ENSG00000274024"
17070,"RAB19",2835,0.000537360301351487,"ENSG00000146955"
-479,"FP325332.1",2836,0.000537360301351487,"ENSG00000280384"
429,"TMEM245",2837,0.000537427504043253,"ENSG00000106771"
553,"ALG10",2838,0.000537427504043253,"ENSG00000139133"
NA,"AL589693.1",2839,0.000538238397148328,"ENSG00000287092"
2537,"TRBV7-9",2840,0.000538363466012588,"ENSG00000278030"
2068,"EHBP1L1",2841,0.000539194307594544,"ENSG00000173442"
2439,"HCG18",2842,0.000539429596934666,"ENSG00000231074"
NA,"AC005343.4",2843,0.000539494819858254,"ENSG00000285627"
347,"TRDV1",2844,0.000540170933065429,"ENSG00000211804"
5181,"CKB",2845,0.00054134108082792,"ENSG00000166165"
2179,"DPH6",2846,0.000543769937176025,"ENSG00000134146"
2174,"PRICKLE1",2847,0.000543769937176025,"ENSG00000139174"
1526,"HNRNPA3P15",2848,0.000543769937176025,"ENSG00000225636"
-1743,"GAPDHP39",2849,0.000543769937176025,"ENSG00000239207"
-248,"AC009044.1",2850,0.000543769937176025,"ENSG00000279991"
8815,"NTM",2851,0.00054420195908445,"ENSG00000182667"
2069,"MFAP5",2852,0.00054420195908445,"ENSG00000197614"
3738,"NOVA1",2853,0.000544276946843385,"ENSG00000139910"
1448,"RAD18",2854,0.000545762228499609,"ENSG00000070950"
-339,"TLK2P2",2855,0.000546349800676747,"ENSG00000228828"
-1547,"RPL36AP15",2856,0.000547753677661959,"ENSG00000235369"
-373,"AC211476.2",2857,0.000547753677661959,"ENSG00000272843"
3517,"CEP83",2858,0.000549109765151721,"ENSG00000173588"
68,"SGF29",2859,0.000550070387656213,"ENSG00000176476"
1777,"TNFRSF13C",2860,0.000550442522121531,"ENSG00000159958"
4004,"CORO6",2861,0.000552096525755338,"ENSG00000167549"
1475,"TCN2",2862,0.000552096525755338,"ENSG00000185339"
9736,"AL356968.2",2863,0.00055222477100151,"ENSG00000235105"
3251,"DLAT",2864,0.000554642598941699,"ENSG00000150768"
6180,"AC004057.1",2865,0.000554875825573028,"ENSG00000196656"
2702,"RRAD",2866,0.000555560310110729,"ENSG00000166592"
655,"AC138470.1",2867,0.000556417782165144,"ENSG00000279103"
2039,"NFKB2",2868,0.000557300162977312,"ENSG00000077150"
21168,"ALDOAP2",2869,0.000557300162977312,"ENSG00000214297"
NA,"AC006483.1",2870,0.000557300162977312,"ENSG00000228974"
1792,"NMRK1",2871,0.000558800574182665,"ENSG00000106733"
1577,"C5",2872,0.000559290730770981,"ENSG00000106804"
3869,"SH3GL2",2873,0.000559290730770981,"ENSG00000107295"
2606,"FCAR",2874,0.000559290730770981,"ENSG00000186431"
1672,"REEP2",2875,0.000559567961873105,"ENSG00000132563"
-203,"SHQ1",2876,0.000560423780761911,"ENSG00000144736"
1440,"MX1",2877,0.000560423780761911,"ENSG00000157601"
20010,"POTEI",2878,0.000560423780761911,"ENSG00000196834"
-601,"TADA1",2879,0.000561596393895213,"ENSG00000152382"
-2640,"NPEPL1",2880,0.000561980811273438,"ENSG00000215440"
1075,"IFNGR2",2881,0.000562124230929253,"ENSG00000159128"
553,"AC019205.1",2882,0.000563441869052657,"ENSG00000229852"
1766,"AC009951.4",2883,0.000564161564747738,"ENSG00000279166"
3624,"PDPN",2884,0.000564451899219613,"ENSG00000162493"
7604,"STMN2",2885,0.000565186579418482,"ENSG00000104435"
1876,"AC134407.2",2886,0.000566427761127978,"ENSG00000279573"
5121,"FCGR2B",2887,0.00056644759553086,"ENSG00000072694"
3542,"DAPK3",2888,0.000566589388962016,"ENSG00000167657"
2210,"PLEK2",2889,0.000567269303481965,"ENSG00000100558"
2296,"SLC9B2",2890,0.000567269303481965,"ENSG00000164038"
NA,"MIR3605",2891,0.000567269303481965,"ENSG00000284154"
-477,"NAALADL1",2892,0.000568238586211149,"ENSG00000168060"
1181,"AC005332.4",2893,0.000569639470273434,"ENSG00000274712"
8412,"RASL12",2894,0.000570099156304039,"ENSG00000103710"
1149,"TRIM45",2895,0.000570099156304039,"ENSG00000134253"
931,"ZNF100",2896,0.000570099156304039,"ENSG00000197020"
-33,"RPL34P20",2897,0.000570099156304039,"ENSG00000231508"
NA,"AL589863.2",2898,0.000572165370000277,"ENSG00000286715"
637,"NDUFB7",2899,0.000572440968397439,"ENSG00000099795"
1369,"TNFRSF1A",2900,0.000572726895728272,"ENSG00000067182"
2342,"SBK1",2901,0.000574811323227497,"ENSG00000188322"
-1757,"AC087501.1",2902,0.000575741090071198,"ENSG00000225751"
3078,"ACADVL",2903,0.000576156303149917,"ENSG00000072778"
1436,"PLK1",2904,0.000576156303149917,"ENSG00000166851"
1943,"PLCD1",2905,0.000576156303149917,"ENSG00000187091"
-407,"RPEP4",2906,0.000576156303149917,"ENSG00000233010"
626,"NAA25",2907,0.000576253769830311,"ENSG00000111300"
-797,"AC007494.2",2908,0.000576253769830311,"ENSG00000260744"
-613,"MTND6P5",2909,0.000579713544283499,"ENSG00000227730"
2349,"AC005839.1",2910,0.000580329138876986,"ENSG00000279089"
-816,"AL390774.2",2911,0.000581352855229368,"ENSG00000230826"
14859,"PGDP1",2912,0.000581665183780689,"ENSG00000265273"
193,"RBM26",2913,0.000581743975255568,"ENSG00000139746"
4023,"ZFR2",2914,0.000582108486844892,"ENSG00000105278"
1593,"ZCCHC12",2915,0.000584063137430752,"ENSG00000174460"
-1258,"ACYP1",2916,0.000585523663530273,"ENSG00000119640"
797,"PSMB6",2917,0.000585523663530273,"ENSG00000142507"
416,"ZNF787",2918,0.000587176813203312,"ENSG00000142409"
-186,"KCTD4",2919,0.000587437077183823,"ENSG00000180332"
-492,"AC104316.1",2920,0.000587437077183823,"ENSG00000253607"
9984,"GRIA1",2921,0.000592777143256934,"ENSG00000155511"
-925,"RAD52",2922,0.00059401135877641,"ENSG00000002016"
3081,"ST6GALNAC3",2923,0.000595059866742257,"ENSG00000184005"
914,"CDC45",2924,0.000595844017944512,"ENSG00000093009"
893,"RGL2",2925,0.000595844017944512,"ENSG00000237441"
-242,"XAB2",2926,0.000599303623659918,"ENSG00000076924"
853,"CDK6-AS1",2927,0.000599446352965127,"ENSG00000237819"
-238,"TPRG1L",2928,0.000602390442970507,"ENSG00000158109"
1855,"ASCC2",2929,0.000604297071870322,"ENSG00000100325"
-2521,"ARL17B",2930,0.000604459105534612,"ENSG00000228696"
1192,"CXCL1",2931,0.000607731394211673,"ENSG00000163739"
190,"CASC3",2932,0.000607783459974204,"ENSG00000108349"
NA,"AC096970.1",2933,0.00060878296185337,"ENSG00000287131"
-140,"SF3B2",2934,0.000609364774597164,"ENSG00000087365"
765,"ZNF84",2935,0.000612143116535447,"ENSG00000198040"
554,"CCDC169",2936,0.000613805635537863,"ENSG00000242715"
7685,"ST8SIA5",2937,0.000615231800810527,"ENSG00000101638"
-83,"SNCA",2938,0.000615231800810527,"ENSG00000145335"
1676,"ICOS",2939,0.000615231800810527,"ENSG00000163600"
2263,"CD300LD",2940,0.000615231800810527,"ENSG00000204345"
-1120,"AC079416.2",2941,0.000615231800810527,"ENSG00000261056"
2156,"SKAP1",2942,0.000615830611631768,"ENSG00000141293"
820,"GPKOW",2943,0.000617028966519065,"ENSG00000068394"
6543,"GABRG1",2944,0.00061747372225093,"ENSG00000163285"
2558,"IMPDH1",2945,0.000618226860521023,"ENSG00000106348"
-251,"HNRNPA3P9",2946,0.000618702118695036,"ENSG00000270903"
1715,"CDKN3",2947,0.000619340218085193,"ENSG00000100526"
1693,"TJP2",2948,0.000619340218085193,"ENSG00000119139"
1415,"RCBTB1",2949,0.000619340218085193,"ENSG00000136144"
-1567,"AC046158.2",2950,0.000619340218085193,"ENSG00000261837"
2005,"GLIPR2",2951,0.000619674564722855,"ENSG00000122694"
2039,"IL1RL1",2952,0.000621604534099861,"ENSG00000115602"
928,"TAS2R30",2953,0.000621747166355463,"ENSG00000256188"
-54,"TAF2",2954,0.000622046868280781,"ENSG00000064313"
603,"PANK3",2955,0.000622506836920559,"ENSG00000120137"
284,"BTBD3",2956,0.000624123483716455,"ENSG00000132640"
883,"SCUBE1",2957,0.000624123483716455,"ENSG00000159307"
2532,"LRRC25",2958,0.000624123483716455,"ENSG00000175489"
2224,"SELENOM",2959,0.000624373381347465,"ENSG00000198832"
399,"ZNF169",2960,0.000624411498313398,"ENSG00000175787"
-290,"AC133552.3",2961,0.000624411498313398,"ENSG00000262700"
20101,"KRIT1",2962,0.000625879122168027,"ENSG00000001631"
201,"SUCO",2963,0.000625879122168027,"ENSG00000094975"
3335,"OR2W3",2964,0.000625879122168027,"ENSG00000238243"
1766,"ZDHHC23",2965,0.000627369587314349,"ENSG00000184307"
3478,"OTOF",2966,0.000628247226325455,"ENSG00000115155"
584,"AC018690.1",2967,0.000628247226325455,"ENSG00000273306"
1812,"CEACAM6",2968,0.000628764459277973,"ENSG00000086548"
891,"PROX2",2969,0.000633800431813933,"ENSG00000119608"
-1764,"NAF1",2970,0.000634648810503669,"ENSG00000145414"
-551,"PAQR3",2971,0.000636490261032863,"ENSG00000163291"
504,"DHRS7",2972,0.000637616895742767,"ENSG00000100612"
450,"AC009962.1",2973,0.000637842808646637,"ENSG00000260742"
552,"ZFP62",2974,0.000638817098627854,"ENSG00000196670"
1125,"BTAF1",2975,0.000639845190285105,"ENSG00000095564"
158,"RASAL2",2976,0.00064035612603449,"ENSG00000075391"
2658,"TTC22",2977,0.000640521057243948,"ENSG00000006555"
2577,"AUP1",2978,0.000641176029773257,"ENSG00000115307"
2783,"KLHL13",2979,0.000641177051500738,"ENSG00000003096"
3976,"MLXIPL",2980,0.000641943827191601,"ENSG00000009950"
1299,"ANGPT2",2981,0.000641943827191601,"ENSG00000091879"
3054,"EMD",2982,0.000641943827191601,"ENSG00000102119"
-2890,"RAB43",2983,0.000643179147410795,"ENSG00000172780"
2763,"LINC02193",2984,0.000646109358010387,"ENSG00000260923"
400,"C6orf226",2985,0.000646627508452534,"ENSG00000221821"
444,"AL356273.3",2986,0.000650466370527868,"ENSG00000279838"
1206,"ARHGDIB",2987,0.000650614376449352,"ENSG00000111348"
NA,"AC092120.3",2988,0.000654733924016722,"ENSG00000287351"
1884,"AC005183.1",2989,0.000655111386561852,"ENSG00000271500"
1526,"LTB4R",2990,0.000655684401626142,"ENSG00000213903"
NA,"S100A11P2",2991,0.000655684401626142,"ENSG00000236592"
21564,"ERVK3-1",2992,0.000656241525241961,"ENSG00000142396"
-916,"LRRC34",2993,0.000656871256139645,"ENSG00000171757"
-37,"SNAPC2",2994,0.00065741934870984,"ENSG00000104976"
18223,"AC118758.2",2995,0.00065741934870984,"ENSG00000279072"
2141,"JAK3",2996,0.000657444109573334,"ENSG00000105639"
834,"ARAP1",2997,0.00065828086895177,"ENSG00000186635"
1395,"TMEM161B",2998,0.000658285816341163,"ENSG00000164180"
3278,"PLCH2",2999,0.000658770496855602,"ENSG00000149527"
-646,"AC016954.1",3000,0.000658895202130475,"ENSG00000258134"
22333,"UBE2E1",3001,0.000660074277211789,"ENSG00000170142"
NA,"VWA5A",3002,0.000661288390295442,"ENSG00000110002"
410,"AC046158.4",3003,0.000661832277300181,"ENSG00000279887"
9053,"FXN",3004,0.000664800729015491,"ENSG00000165060"
861,"PHF23",3005,0.000665201453531942,"ENSG00000040633"
1221,"STAT5B",3006,0.000665969252336478,"ENSG00000173757"
NA,"AL390236.1",3007,0.000666576837202949,"ENSG00000287427"
2194,"SLC22A16",3008,0.000668317407748676,"ENSG00000004809"
2618,"PHACTR2",3009,0.000670636564673047,"ENSG00000112419"
-410,"AC025040.1",3010,0.000670665570055097,"ENSG00000259188"
69,"ADCY6",3011,0.000671729535781276,"ENSG00000174233"
