"gene","GTExN7MScountsPUBLISHED","GTExNFK9countsPUBLISHED","GTExO5YTcountsPUBLISHED","GDC2821countsPUBLISHED","GDC2828countsPUBLISHED","GDC2839countsPUBLISHED","padj","symbol","rank","rank_change"
"ENSG00000227617",0,0,0,17,17,45,0.000935769887092736,"CERS6-AS1",5279,NA
"ENSG00000200840",0,0,0,17,25,28,0.00094030320349841,"RNU6-82P",5287,NA
"ENSG00000240385",0,0,0,29,21,19,0.000940444036073616,"RPS29P20",5288,NA
"ENSG00000259258",0,0,0,22,19,28,0.000942670675937892,"AC013553.1",5292,NA
"ENSG00000206595",0,0,0,14,23,39,0.000959038386045367,"RNU6-877P",5302,NA
"ENSG00000276988",0,0,0,25,19,24,0.000961246223549957,"Metazoa_SRP",5306,NA
"ENSG00000280354",0,0,0,17,23,30,0.000974173992077414,"AC073592.9",5324,NA
"ENSG00000276101",7,4,15,0,0,0,0.000979851237721635,"AC027601.3",5330,NA
"ENSG00000256739",0,0,0,14,33,26,0.000983785972227893,"AP002892.2",5336,NA
"ENSG00000225551",0,0,0,19,27,22,0.000991537500336519,"AL157827.1",5341,NA
"ENSG00000232037",0,0,0,15,31,25,0.00101155193260411,"AL590556.1",5359,NA
"ENSG00000198908",14,20,36,2,1,8,0.00101464462389861,"BHLHB9",5364,NA
"ENSG00000242979",0,0,0,11,31,36,0.00101645290695579,"RPS15AP18",5368,NA
"ENSG00000163705",0,0,0,15,25,31,0.00101843309677875,"FANCD2OS",5372,NA
"ENSG00000271378",0,0,0,13,27,34,0.00102032609994442,"RBISP2",5379,NA
"ENSG00000235700",0,0,0,15,23,34,0.00102203212643164,"CYCSP52",5382,NA
"ENSG00000222726",0,0,0,24,15,32,0.00102615017696399,"RNU2-7P",5388,NA
"ENSG00000168995",400,380,2805,48,304,15,0.00102889715349177,"SIGLEC7",5392,NA
"ENSG00000226410",0,0,0,29,16,24,0.00103490887055695,"AC104058.1",5399,NA
"ENSG00000234231",46,14,9,0,2,4,0.00103569285013213,"ANAPC1P4",5400,NA
"ENSG00000229417",7,3,19,0,0,0,0.00103798194352299,"NPM1P25",5402,NA
"ENSG00000255928",0,0,0,16,28,25,0.00104363760283894,"AP002993.1",5410,NA
"ENSG00000199237",0,0,0,23,15,33,0.00105301528592459,"RNU6-834P",5425,NA
"ENSG00000212257",0,0,0,14,29,28,0.00105973193458232,"RNU6-1176P",5433,NA
"ENSG00000263849",0,0,0,34,18,18,0.00106959439077945,"MIR4744",5440,NA
"ENSG00000200114",0,0,0,23,16,30,0.00107310002919047,"RNA5SP123",5444,NA
"ENSG00000265470",0,0,0,18,10,67,0.00108278467580037,"MIR548AQ",5451,NA
"ENSG00000276409",22,327,6,14,2,0,0.00108444526642271,"CCL14",5452,NA
"ENSG00000207719",0,0,0,38,12,25,0.00109375627902312,"MIR623",5461,NA
"ENSG00000207750",0,0,0,21,25,20,0.00109465500210476,"MIR553",5464,NA
"ENSG00000252496",0,0,0,28,14,28,0.00109793837359391,"RNA5SP33",5471,NA
"ENSG00000253921",0,0,0,14,31,25,0.00114122856617757,"AC091982.1",5505,NA
"ENSG00000202159",0,0,0,14,45,18,0.00114797522928586,"RNU6-742P",5512,NA
"ENSG00000200719",0,0,0,33,16,20,0.00114971774863557,"RNA5SP260",5513,NA
"ENSG00000213484",0,0,0,17,31,20,0.00115358299827661,"EIF4A1P8",5518,NA
"ENSG00000132958",0,0,0,10,14,79,0.00115361068339919,"TPTE2",5519,NA
"ENSG00000224891",0,0,0,18,35,17,0.00115828661799141,"ARL14EPP1",5523,NA
"ENSG00000206746",0,0,0,13,21,41,0.00116627917620399,"RNU6-142P",5532,NA
"ENSG00000258935",0,0,0,15,13,59,0.00117003195787624,"AL096869.1",5534,NA
"ENSG00000207438",0,0,0,9,38,33,0.00117425595889791,"Y_RNA",5543,NA
"ENSG00000225839",0,0,0,32,17,19,0.0011749185762904,"TRMT2B-AS1",5545,NA
"ENSG00000205426",9,10,4,0,0,0,0.00119702304718671,"KRT81",5559,NA
"ENSG00000183742",0,6,17,39,89,1183,0.00119817299209877,"MACC1",5562,NA
"ENSG00000264229",1,0,0,23,27,47,0.00120607333309915,"RNU4ATAC",5572,NA
"ENSG00000264616",0,0,0,11,25,40,0.00120628849435243,"MIR4755",5573,NA
"ENSG00000244331",0,0,0,14,31,24,0.00121448238525803,"AC008677.2",5576,NA
"ENSG00000225798",0,0,0,18,20,28,0.00122301296163733,"AC025918.1",5583,NA
"ENSG00000278527",13,3,9,0,0,0,0.00123085325101924,"SNORD22",5591,NA
"ENSG00000206675",0,0,0,21,26,18,0.00123343577188963,"RNU6-32P",5593,NA
"ENSG00000201470",0,0,0,24,24,17,0.00123448364184117,"RNY4P7",5596,NA
"ENSG00000273544",15,15,1,0,0,0,0.00123471497870084,"SNORA44",5598,NA
"ENSG00000213779",0,0,0,20,16,32,0.00123777586335887,"AC107956.2",5599,NA
"ENSG00000220237",0,0,0,20,23,21,0.00125449894530259,"RPS24P12",5616,NA
"ENSG00000227009",0,0,0,22,19,23,0.00126816529342906,"FUNDC2P4",5628,NA
"ENSG00000265733",0,0,0,19,15,36,0.00128000325040525,"SNORA74C-1",5638,NA
"ENSG00000249526",0,0,0,26,7,58,0.0012813786979795,"AC008667.1",5640,NA
"ENSG00000225078",0,0,0,15,21,32,0.00128293905129202,"AL365338.1",5643,NA
"ENSG00000263813",0,0,0,30,19,17,0.00128572613133831,"MIR3679",5647,NA
"ENSG00000255786",0,0,0,25,19,20,0.00128869557606637,"AP000763.1",5650,NA
"ENSG00000271779",0,0,0,13,34,23,0.001290745655843,"AC009994.1",5653,NA
"ENSG00000271984",8,5,9,0,0,0,0.00129291481872362,"AL008726.1",5654,NA
"ENSG00000266097",0,0,0,12,19,46,0.0013142021407623,"MIR5192",5671,NA
"ENSG00000253911",0,0,0,28,13,27,0.001319345888429,"AP003467.1",5675,NA
"ENSG00000206937",0,0,0,23,15,28,0.00132583560650311,"SNORA70B",5680,NA
"ENSG00000252859",0,0,0,18,21,25,0.00133118021741039,"RNU6-375P",5683,NA
"ENSG00000218757",0,0,0,21,20,22,0.00134904227694809,"AL121952.1",5692,NA
"ENSG00000237273",0,0,0,20,21,22,0.00135092476324994,"RSL24D1P8",5695,NA
"ENSG00000242531",0,0,0,20,21,22,0.00135092476324994,"AC083798.1",5696,NA
"ENSG00000272396",2,1,67,0,0,0,0.00135445151870465,"AC005392.3",5699,NA
"ENSG00000199331",0,0,0,12,42,20,0.00136729898026645,"Y_RNA",5703,NA
"ENSG00000263338",0,0,0,19,14,37,0.0013831683304396,"AC027796.5",5715,NA
"ENSG00000234718",0,0,0,16,21,28,0.00138681618514432,"AC007161.1",5717,NA
"ENSG00000243854",0,0,0,14,19,37,0.00138783474048313,"RN7SL67P",5719,NA
"ENSG00000207956",0,0,0,16,23,25,0.00141483282716649,"MIR579",5743,NA
"ENSG00000206938",0,0,0,23,12,35,0.00141889579961994,"RNU4-31P",5750,NA
"ENSG00000269949",0,0,0,24,22,17,0.00141889579961994,"AC069307.1",5752,NA
"ENSG00000180834",20,66,84,20,11,24,0.00142381442049628,"MAP6D1",5753,NA
"ENSG00000278274",9,9,4,0,0,0,0.00142490482800424,"SNORA61",5754,NA
"ENSG00000228368",0,0,0,25,9,44,0.00142533295042855,"AC106873.1",5755,NA
"ENSG00000201221",0,0,0,11,31,28,0.00144973930368285,"RNU4-40P",5773,NA
"ENSG00000202347",0,0,0,20,21,21,0.00145527045609882,"RNU1-16P",5777,NA
"ENSG00000138161",10,28,20,1,6,3,0.00145795696016104,"CUZD1",5782,NA
"ENSG00000234292",15,4,12,1,0,0,0.00145939396479055,"AC123595.1",5783,NA
"ENSG00000202184",0,0,0,21,17,25,0.00146202882565825,"RNU6-1283P",5786,NA
"ENSG00000202205",0,0,0,11,44,20,0.00146414305998571,"RNU6-1034P",5791,NA
"ENSG00000233733",0,0,0,27,22,15,0.00146665402185377,"H2AZP6",5795,NA
"ENSG00000270096",15,4,5,0,0,0,0.0014696203950237,"AC078795.2",5799,NA
"ENSG00000283414",0,0,0,15,21,29,0.00147006858816148,"U6",5803,NA
"ENSG00000255340",0,0,0,12,34,23,0.00147361172559893,"AC087276.3",5806,NA
"ENSG00000242814",32,4,1,0,0,0,0.00147948451336211,"AC113398.1",5811,NA
"ENSG00000255476",0,0,0,31,18,16,0.00148675996021135,"AC011092.2",5822,NA
"ENSG00000227659",0,0,0,23,14,28,0.00149132351713422,"CLYBL-AS2",5823,NA
"ENSG00000270335",0,0,0,15,6,89,0.00149413692049655,"AC093159.2",5824,NA
"ENSG00000253463",0,0,0,16,20,28,0.00149562926407938,"HMGB1P19",5825,NA
"ENSG00000201957",0,0,0,36,10,26,0.00149753474424366,"AC076966.1",5828,NA
"ENSG00000237162",0,0,0,17,20,26,0.00149967566807843,"RPS20P9",5829,NA
"ENSG00000233524",0,0,0,12,32,24,0.00150434870809811,"RANP8",5832,NA
"ENSG00000252218",0,0,0,17,31,17,0.00150434870809811,"AL355802.2",5833,NA
"ENSG00000201998",0,0,0,21,26,16,0.00150622922641228,"SNORA23",5837,NA
"ENSG00000228879",0,0,0,19,24,19,0.00150622922641228,"RPL35AP6",5838,NA
"ENSG00000236900",0,0,0,31,10,30,0.00150655705745611,"TIMM9P1",5839,NA
"ENSG00000240436",0,0,0,19,19,24,0.00151682598579233,"RPL35AP14",5849,NA
"ENSG00000222973",0,0,0,21,10,45,0.00152105146661348,"RNU2-25P",5852,NA
"ENSG00000271065",0,0,0,14,29,22,0.00152281051836586,"AC107031.1",5854,NA
"ENSG00000264741",0,0,0,17,17,31,0.0015246479198918,"MIR4505",5859,NA
"ENSG00000201746",0,0,0,23,17,22,0.00152472798065293,"RNU6-828P",5860,NA
"ENSG00000257545",0,0,0,23,17,22,0.00152472798065293,"AC079385.1",5862,NA
"ENSG00000281112",0,0,0,20,13,35,0.00154178388415764,"AL355480.2",5873,NA
"ENSG00000230081",0,0,0,26,15,22,0.00156501698590105,"HSPE1P28",5885,NA
"ENSG00000143921",0,0,0,16,20,27,0.00157337185972745,"ABCG8",5892,NA
"ENSG00000276810",0,0,0,24,13,28,0.00158122269445692,"AC244093.2",5896,NA
"ENSG00000202512",0,0,0,8,26,44,0.00158494711254463,"RN7SKP230",5898,NA
"ENSG00000278367",0,0,0,19,22,20,0.001587362690599,"AL356652.1",5903,NA
"ENSG00000251340",0,0,0,16,23,23,0.00159855282374773,"MTCYBP35",5908,NA
"ENSG00000258597",5,9,7,0,0,0,0.00160049767837926,"SERPINA2",5909,NA
"ENSG00000271146",0,0,0,10,25,36,0.00160972741362641,"AC018889.1",5914,NA
"ENSG00000231888",0,0,0,15,27,21,0.0016151403484061,"MTND5P15",5915,NA
"ENSG00000233718",0,0,0,22,5,73,0.00161702615589089,"MYCNOS",5918,NA
"ENSG00000223263",0,0,0,19,19,23,0.00161887734568438,"RNU6-387P",5920,NA
"ENSG00000200403",0,0,0,35,13,19,0.00163471069071473,"RNU6-1099P",5930,NA
"ENSG00000187952",0,0,0,24,18,19,0.00163621072658932,"HS6ST1P1",5934,NA
"ENSG00000202358",0,0,0,25,14,24,0.00163930476721148,"RNU6-652P",5937,NA
"ENSG00000221044",0,0,0,16,26,20,0.00164963585338541,"U3",5944,NA
"ENSG00000241913",0,1,0,18,34,38,0.00165280862378278,"RPS29P21",5946,NA
"ENSG00000215720",0,0,0,11,33,24,0.00165658420004825,"MFFP1",5949,NA
"ENSG00000225805",0,0,0,25,15,22,0.00166220397834649,"DEFB131B",5952,NA
"ENSG00000266758",0,0,0,16,20,26,0.00166220397834649,"MIR3680-2",5953,NA
"ENSG00000241155",0,0,0,16,31,17,0.00166365814552023,"ARHGAP31-AS1",5954,NA
"ENSG00000245330",0,0,0,25,9,39,0.00167744057794923,"AP005717.1",5961,NA
"ENSG00000233040",0,0,0,13,24,27,0.0016828357940083,"FAM204BP",5970,NA
"ENSG00000279074",0,0,0,22,14,27,0.0016828357940083,"AC007998.5",5972,NA
"ENSG00000202222",0,0,0,15,33,17,0.00169532273590532,"Y_RNA",5985,NA
"ENSG00000234961",11,12,17,1,4,2,0.00170714946179791,"AL133415.1",5995,NA
"ENSG00000252297",0,0,0,16,22,23,0.00171011752196973,"RNU6-875P",5999,NA
"ENSG00000228540",0,0,0,15,21,26,0.00171227935922622,"AC073326.1",6002,NA
"ENSG00000224256",0,0,0,22,20,18,0.00172127562653361,"Z93930.1",6005,NA
"ENSG00000247911",0,0,0,21,11,37,0.00172308949782464,"HMGN1P12",6007,NA
"ENSG00000270487",0,0,0,16,12,45,0.00172772022184454,"AL355297.1",6011,NA
"ENSG00000279679",0,0,0,13,32,20,0.00173429411095952,"AC091925.2",6015,NA
"ENSG00000227800",0,0,0,45,3,54,0.00173510581579845,"IGHD4-17",6017,NA
"ENSG00000213046",0,0,0,18,13,36,0.00174600547457627,"EEF1A1P32",6020,NA
"ENSG00000231234",4,24,14,1,0,2,0.00174622298864109,"SKP1P1",6021,NA
"ENSG00000199090",0,0,0,14,35,17,0.0017481460350859,"MIR326",6023,NA
"ENSG00000259678",0,0,0,17,26,18,0.00175927218953674,"AC066613.2",6030,NA
"ENSG00000213081",0,0,0,34,12,20,0.00178895187964642,"ARPC1BP1",6046,NA
"ENSG00000237331",0,0,0,18,24,18,0.00180095678294249,"XIAP-AS1",6051,NA
"ENSG00000252451",0,0,0,21,6,62,0.0018093282613257,"RNA5SP168",6059,NA
"ENSG00000199630",0,0,0,20,26,15,0.00181683692089968,"Y_RNA",6065,NA
"ENSG00000200882",0,0,0,13,22,28,0.00182276037313892,"RNU6-681P",6067,NA
"ENSG00000233339",0,0,0,19,17,24,0.00182517206395156,"AC018878.1",6069,NA
"ENSG00000248394",0,0,0,13,20,31,0.00182881110188734,"FOSL1P1",6072,NA
"ENSG00000271137",0,0,0,17,19,24,0.00182967308946049,"AC006254.3",6073,NA
"ENSG00000249222",0,0,0,12,21,32,0.00184718039883116,"ATP5MGL",6081,NA
"ENSG00000255487",0,0,0,19,21,19,0.00185345659119845,"AC087362.2",6089,NA
"ENSG00000207452",0,0,0,24,14,23,0.00185784567387098,"RNU6-606P",6092,NA
"ENSG00000225832",0,0,0,19,19,21,0.00185860513986142,"AL035090.1",6093,NA
"ENSG00000237130",0,0,0,24,13,25,0.00185972139963198,"MRPS6P2",6095,NA
"ENSG00000233416",0,0,0,19,22,18,0.00188095840808143,"RPS25P3",6103,NA
"ENSG00000214998",0,0,0,19,18,22,0.00189100230866336,"CCNB2P1",6110,NA
"ENSG00000226321",17,0,1,14,2312,332,0.00189100230866336,"CROCC2",6111,NA
"ENSG00000279900",0,0,0,13,18,34,0.00189251199798279,"AP001767.3",6112,NA
"ENSG00000235673",0,0,0,15,38,14,0.00189438860119228,"AL929472.4",6113,NA
"ENSG00000206784",0,0,0,14,22,25,0.0018962356987275,"Y_RNA",6114,NA
"ENSG00000275332",0,0,0,15,19,27,0.00190095590455043,"AC103691.2",6120,NA
"ENSG00000236869",0,0,0,28,10,28,0.00192289401519244,"ZKSCAN7-AS1",6135,NA
"ENSG00000201343",0,0,0,20,11,36,0.00192318104839474,"Y_RNA",6136,NA
"ENSG00000252970",0,0,0,17,26,17,0.00192946432344305,"RNA5SP159",6139,NA
"ENSG00000256056",0,0,0,26,10,30,0.00194370115420772,"AC087257.2",6146,NA
"ENSG00000256681",0,0,0,15,28,18,0.00194881083548335,"CCDC58P5",6148,NA
"ENSG00000207725",0,0,0,21,16,22,0.00195393187178467,"MIR222",6151,NA
"ENSG00000229920",0,0,0,19,12,34,0.00196797001602384,"RPS4XP5",6158,NA
"ENSG00000278941",1,0,0,21,31,30,0.00198235274862367,"SMG6-IT1",6162,NA
"ENSG00000244371",0,0,0,29,16,16,0.0019861438036777,"PFN1P8",6164,NA
"ENSG00000268683",0,0,0,19,24,16,0.00199935480985757,"AC020910.2",6167,NA
"ENSG00000252118",0,0,0,9,43,20,0.00200839920757702,"RNU6ATAC39P",6177,NA
"ENSG00000242175",0,0,0,23,11,30,0.00200995310976662,"RN7SL127P",6179,NA
"ENSG00000270702",0,0,0,14,22,24,0.00201390151992356,"AC073657.2",6183,NA
"ENSG00000240454",0,0,0,36,15,14,0.00201556691328046,"RPL39P26",6185,NA
"ENSG00000206738",0,0,0,7,39,28,0.00201859388033792,"Y_RNA",6188,NA
"ENSG00000275756",0,0,0,18,20,20,0.00201945546801802,"AL354751.3",6191,NA
"ENSG00000226281",5,1,2,16,394,32,0.00202579375309626,"AL031123.1",6194,NA
"ENSG00000200783",0,1,0,16,30,43,0.00202967686398218,"RN7SKP180",6195,NA
"ENSG00000211914",0,0,0,30,3,68,0.00203000261001101,"IGHD6-19",6196,NA
"ENSG00000266721",0,0,0,20,14,26,0.0020642047639113,"MIR5695",6212,NA
"ENSG00000201294",0,0,0,9,40,21,0.00207248922727948,"RNU6-1019P",6219,NA
"ENSG00000255737",27,19,8,6,1,1,0.00207355167936018,"AGAP2-AS1",6220,NA
"ENSG00000211643",17,21,41,13,2,5,0.00208011140735974,"IGLV5-52",6226,NA
"ENSG00000272337",0,0,0,16,39,12,0.00209011106824787,"RNU6-90P",6236,NA
"ENSG00000259196",0,0,0,14,27,19,0.00211448589048502,"HMBOX1-IT1",6244,NA
"ENSG00000235088",0,0,0,19,14,27,0.00211968510945876,"AL031667.2",6248,NA
"ENSG00000248664",0,0,0,15,19,25,0.00212204086810997,"AC010273.2",6252,NA
"ENSG00000244218",0,0,0,19,23,16,0.00212677167448689,"RN7SL81P",6256,NA
"ENSG00000270388",0,0,1,14,35,39,0.00212886201700219,"MTCO3P22",6258,NA
"ENSG00000228800",4,6,23,0,0,1,0.00212919234933125,"AL590068.1",6260,NA
"ENSG00000221230",0,0,0,26,10,28,0.0021412268836678,"MIR548L",6265,NA
"ENSG00000238886",0,0,0,11,22,30,0.00215698064694584,"SNORD121A",6273,NA
"ENSG00000199313",0,0,0,9,37,22,0.00216085650696705,"RNU4-82P",6275,NA
"ENSG00000265584",0,0,0,18,20,19,0.00218779593345108,"MIR3978",6288,NA
"ENSG00000176857",0,0,0,24,15,19,0.00221779013034478,"GJA1P1",6302,NA
"ENSG00000255753",0,0,0,19,12,31,0.00223401470647827,"AC009533.2",6310,NA
"ENSG00000283636",0,0,0,14,19,26,0.00224661535361764,"Metazoa_SRP",6316,NA
"ENSG00000254898",0,0,0,36,13,15,0.0022617649901887,"AC087362.1",6326,NA
"ENSG00000202290",0,0,0,25,13,21,0.00226656072524048,"RNA5SP37",6328,NA
"ENSG00000252452",0,0,0,11,20,32,0.00227003178485628,"RNU6-107P",6330,NA
"ENSG00000213648",4,13,16,0,1,1,0.00228023662587866,"SULT1A4",6334,NA
"ENSG00000238482",0,0,0,9,23,34,0.0022868541994887,"RNU6-1208P",6339,NA
"ENSG00000206816",0,0,0,15,18,25,0.00231138533029372,"Y_RNA",6349,NA
"ENSG00000223044",0,0,0,17,23,17,0.00231326013994909,"RNU6-130P",6351,NA
"ENSG00000278462",0,0,0,12,18,32,0.00232546503974788,"AL359880.1",6359,NA
"ENSG00000222724",0,0,0,12,7,71,0.0023269748533832,"RNU2-63P",6361,NA
"ENSG00000258841",0,0,0,12,21,27,0.00234058254252867,"EEF1A1P2",6369,NA
"ENSG00000222287",0,0,0,15,21,21,0.00234946806515709,"RNU6-1043P",6378,NA
"ENSG00000201044",0,0,0,11,31,20,0.00236067042875177,"RNU6-268P",6382,NA
"ENSG00000271215",0,0,0,19,18,19,0.00236847488315452,"RPL21P136",6385,NA
"ENSG00000200924",0,0,0,29,9,26,0.00238288446259922,"RNU6-1048P",6399,NA
"ENSG00000206935",0,0,0,15,13,35,0.00238288446259922,"RNU6-514P",6400,NA
"ENSG00000235319",0,0,0,23,8,37,0.00238553970688638,"AC012360.1",6403,NA
"ENSG00000234915",0,0,0,7,26,37,0.0023962881106898,"AL360091.3",6409,NA
"ENSG00000272406",0,0,0,17,16,24,0.00240789181416627,"AC108102.1",6417,NA
"ENSG00000249655",0,0,0,18,24,15,0.00241676887959202,"AC008434.1",6420,NA
"ENSG00000227108",0,0,0,35,4,44,0.00241680399205422,"IGHD1-14",6421,NA
"ENSG00000226658",0,0,0,17,21,18,0.00242024970340032,"RPL23AP30",6422,NA
"ENSG00000261673",0,0,0,14,26,18,0.00242102838122354,"AC009075.1",6424,NA
"ENSG00000151631",0,0,0,15,6,65,0.00245946075054965,"AKR1C6P",6447,NA
"ENSG00000206605",0,0,0,22,18,16,0.00246441648550623,"RNU6-946P",6451,NA
"ENSG00000253875",0,0,0,13,20,25,0.00246673473018947,"AC013643.2",6456,NA
"ENSG00000266964",83,26,25,20,4,9,0.00250075978337521,"FXYD1",6479,NA
"ENSG00000238713",0,0,0,22,15,19,0.00252052467364174,"Y_RNA",6485,NA
"ENSG00000188712",0,0,0,30,9,24,0.00253929140440748,"OR13D3P",6496,NA
"ENSG00000204904",0,0,0,15,22,19,0.00254036341694607,"LINC01545",6497,NA
"ENSG00000226556",0,0,0,12,23,23,0.00256497915665413,"NPM1P49",6506,NA
"ENSG00000254061",0,0,0,26,15,16,0.00257077120040199,"AC091144.2",6509,NA
"ENSG00000270285",0,0,0,16,26,15,0.00259020164317182,"AC124916.2",6524,NA
"ENSG00000241052",0,0,0,12,25,21,0.00259282842343614,"RPL23AP70",6527,NA
"ENSG00000226438",0,0,0,11,24,24,0.00259528974926661,"AL442071.1",6528,NA
"ENSG00000265260",0,0,0,21,14,21,0.00260191040778881,"RN7SL74P",6529,NA
"ENSG00000256351",0,0,0,11,23,25,0.00260448984546256,"AC007834.2",6531,NA
"ENSG00000252719",0,0,0,11,26,22,0.00262160122553131,"AL356785.1",6544,NA
"ENSG00000265201",0,0,0,12,12,44,0.00262351299520302,"MIR4677",6545,NA
"ENSG00000255672",0,0,0,8,24,33,0.00262819475258253,"AP002892.1",6547,NA
"ENSG00000220643",0,0,0,16,12,33,0.00263421925888688,"AL031577.1",6548,NA
"ENSG00000259474",0,0,0,9,32,22,0.00263421925888688,"AC027228.1",6550,NA
"ENSG00000221493",0,0,0,10,45,14,0.00264450597285062,"MIR320C1",6558,NA
"ENSG00000258455",0,0,0,28,8,28,0.00266141512095695,"AL158801.3",6569,NA
"ENSG00000207991",0,0,0,15,32,13,0.00266621759515735,"MIR601",6570,NA
"ENSG00000206969",0,0,0,20,28,11,0.00268479142055849,"RNU6-1316P",6579,NA
"ENSG00000275981",1,0,0,13,35,37,0.00269051658828453,"AC018816.2",6582,NA
"ENSG00000278215",0,0,0,17,11,33,0.00273433562982337,"AP001318.3",6606,NA
"ENSG00000211915",0,0,0,40,2,55,0.00274644973117591,"IGHD5-18",6610,NA
"ENSG00000201496",0,0,0,27,25,9,0.00276479990244576,"RN7SKP275",6613,NA
"ENSG00000221808",0,0,0,12,28,18,0.00277122043643265,"MIR1256",6615,NA
"ENSG00000222445",0,0,0,13,20,23,0.00277569619662348,"RN7SKP56",6616,NA
"ENSG00000254315",0,0,0,20,12,25,0.00277794279853292,"AC023632.5",6621,NA
"ENSG00000255421",1,0,0,16,30,33,0.00279312373473047,"AP002340.1",6628,NA
"ENSG00000258450",0,0,0,23,15,17,0.00279326265256597,"AL139099.2",6629,NA
"ENSG00000226031",4,4,14,0,0,0,0.00280438115692221,"FGF13-AS1",6635,NA
"ENSG00000254409",0,0,0,18,17,19,0.00281053890205979,"AC087521.3",6640,NA
"ENSG00000213434",0,0,0,14,20,21,0.00281413798050918,"VTI1BP2",6641,NA
"ENSG00000278834",9,5,65,0,2,4,0.00281572530935867,"AC073508.3",6642,NA
"ENSG00000164123",0,0,0,14,22,19,0.00283299549816201,"C4orf45",6650,NA
"ENSG00000266146",0,0,0,7,34,25,0.00283707210517779,"MIR5190",6653,NA
"ENSG00000253926",0,0,0,2,18,90,0.00285226821650909,"AC011257.1",6659,NA
"ENSG00000258967",35,0,10,0,0,0,0.00287086851064758,"HMGN1P3",6667,NA
"ENSG00000277527",0,0,0,15,14,28,0.00288726970439933,"LINC01796",6677,NA
"ENSG00000254450",0,0,0,17,16,21,0.00291306891578229,"ALG9-IT1",6689,NA
"ENSG00000243687",0,0,0,21,13,21,0.00292459637030029,"RPL35AP10",6691,NA
"ENSG00000226045",0,0,0,15,20,19,0.00292473358425988,"AC234644.1",6692,NA
"ENSG00000252627",0,0,0,12,35,14,0.00293279695999468,"RNU6-122P",6693,NA
"ENSG00000265828",0,0,0,24,9,27,0.00294554583648756,"MIR3939",6699,NA
"ENSG00000233979",0,0,0,9,18,36,0.00295322645246317,"RPL22P21",6701,NA
"ENSG00000237718",15,5,2,0,0,0,0.00295434472386879,"AC009095.1",6702,NA
"ENSG00000215899",0,0,0,7,33,25,0.00295819015249023,"AC209007.1",6704,NA
"ENSG00000275601",0,0,0,19,8,38,0.00296931689896359,"AC011330.2",6710,NA
"ENSG00000271581",11,10,31,6,4,1,0.00297727335157904,"AL671883.2",6714,NA
"ENSG00000258001",0,0,0,6,8,82,0.00299470811794663,"AC126614.1",6719,NA
"ENSG00000105694",1,0,0,26,26,21,0.00299475557800746,"ELOCP28",6720,NA
"ENSG00000255350",0,0,0,10,25,23,0.0030002363299327,"MTCO1P15",6721,NA
"ENSG00000252213",0,0,0,27,13,16,0.00304828912410933,"SNORA74D",6735,NA
"ENSG00000259349",0,0,0,23,7,35,0.00305901682592569,"AC011921.1",6739,NA
"ENSG00000218896",0,0,0,21,10,27,0.00306217243128725,"TUBB8P2",6740,NA
"ENSG00000182584",18,8,22,1,5,0,0.00306321281236374,"ACTL10",6741,NA
"ENSG00000234818",0,0,0,17,19,17,0.00307224845655458,"AC007314.1",6745,NA
"ENSG00000202513",0,0,0,21,22,12,0.00308056866998376,"RNU6-805P",6751,NA
"ENSG00000227698",0,0,0,14,18,22,0.00308432084531602,"AP001619.1",6754,NA
"ENSG00000237041",0,0,0,14,18,22,0.00308432084531602,"RPL27P8",6755,NA
"ENSG00000239608",0,0,0,23,20,12,0.00309863353277055,"RUVBL1-AS1",6760,NA
"ENSG00000264160",0,0,0,16,18,19,0.00309863353277055,"MIR4762",6761,NA
"ENSG00000271852",0,0,0,14,10,40,0.00310852987373989,"SNORD11B",6765,NA
"ENSG00000279758",0,1,0,22,32,20,0.00311877636125477,"AC105339.5",6769,NA
"ENSG00000238728",0,0,0,17,33,10,0.00312305077325858,"MIR1972-1",6776,NA
"ENSG00000222430",0,0,0,16,20,17,0.00312374475883867,"Y_RNA",6777,NA
"ENSG00000270620",0,0,0,11,21,24,0.00314366792961686,"AL034555.1",6785,NA
"ENSG00000227973",0,0,0,14,17,23,0.00315368800840404,"PIN4P1",6787,NA
"ENSG00000252393",0,0,0,17,7,45,0.00315649616172382,"RNU6-1004P",6788,NA
"ENSG00000238295",0,0,0,13,21,20,0.00316172985258713,"AC019080.2",6790,NA
"ENSG00000198995",0,0,0,12,33,14,0.00318332314268033,"MIR340",6794,NA
"ENSG00000243370",0,0,0,14,26,15,0.00318730112029751,"RN7SL775P",6795,NA
"ENSG00000238008",1,0,0,17,32,26,0.00318961607471238,"COX6CP10",6797,NA
"ENSG00000201800",0,0,0,15,14,26,0.00320429445794676,"Y_RNA",6802,NA
"ENSG00000219150",0,0,0,10,26,21,0.00323253950456394,"AL603914.1",6814,NA
"ENSG00000131042",4204,4794,24590,726,4066,172,0.00323628708955231,"LILRB2",6815,NA
"ENSG00000186645",0,0,0,7,32,24,0.00326806499435666,"SPDYE17",6822,NA
"ENSG00000219085",0,0,0,9,20,30,0.00329742065333464,"NPM1P37",6834,NA
"ENSG00000184414",0,0,0,15,12,30,0.00329909249722588,"IRS3P",6838,NA
"ENSG00000236809",0,0,0,24,8,28,0.00330558378950734,"SNX25P1",6840,NA
"ENSG00000132429",5,7,12,1,0,0,0.00330856168931733,"POPDC3",6847,NA
