"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000135838",1119,1141,4883,277,751,103,2.91285332207889e-06,"NPL",1137,581
"ENSG00000105821",84,109,159,1739,1749,2435,2.9162390483242e-06,"DNAJC2",1138,682
"ENSG00000111913",7227,13583,37667,4232,9569,4516,2.9162390483242e-06,"RIPOR2",1139,638
"ENSG00000268433",27,56,12,0,2,0,2.91767267545659e-06,"MTDHP3",1140,504
"ENSG00000101421",2234,1556,5997,1404,2125,1172,2.92142100212024e-06,"CHMP4B",1141,593
"ENSG00000225092",1,0,0,106,184,358,2.92426711934142e-06,"AL355336.1",1142,225
"ENSG00000186891",107,212,50,29,4,17,2.94214522491284e-06,"TNFRSF18",1143,614
"ENSG00000131023",192,187,374,2912,3578,3402,2.95450933775083e-06,"LATS1",1144,1182
"ENSG00000174697",73,18,12,4,1,2,2.95450933775083e-06,"LEP",1145,745
"ENSG00000197852",533,1307,7624,197,502,505,2.95450933775083e-06,"INKA2",1146,458
"ENSG00000223984",2,2,0,241,110,369,2.95450933775083e-06,"HNRNPRP1",1147,581
"ENSG00000231707",5,1,4,150,272,166,2.95450933775083e-06,"PABPC1P1",1148,-367
"ENSG00000260257",304,198,622,141,258,194,2.95450933775083e-06,"AL035071.1",1149,619
"ENSG00000137801",5412,6925,10796,2731,241,522,2.97944071108087e-06,"THBS1",1150,339
"ENSG00000176834",11,21,17,404,477,413,2.99164545987445e-06,"VSIG10",1151,418
"ENSG00000124256",749,412,585,185,86,14,2.99444741813252e-06,"ZBP1",1152,981
"ENSG00000204010",521,166,306,34,3,64,2.99444741813252e-06,"IFIT1B",1153,589
"ENSG00000231566",0,0,0,129,84,81,3.03271590814331e-06,"LINC02595",1154,-47
"ENSG00000279021",5,0,1,212,290,197,3.03969993348293e-06,"AC092139.1",1155,850
"ENSG00000142089",5083,3755,16582,1992,714,112,3.0616852568379e-06,"IFITM3",1156,481
"ENSG00000009724",7,5,30,443,374,398,3.08849745989254e-06,"MASP2",1157,-86
"ENSG00000112195",704,1396,9412,149,116,650,3.09237757054527e-06,"TREML2",1158,916
"ENSG00000141854",33,49,287,27,5,6,3.11642250288923e-06,"MISP3",1159,1930
"ENSG00000004660",368,500,2241,381,296,333,3.12893091408069e-06,"CAMKK1",1160,1155
"ENSG00000231999",23,31,63,674,619,922,3.13326597717184e-06,"LRRC8C-DT",1161,-920
"ENSG00000239763",5,1,1,174,230,187,3.13418836096929e-06,"AC009120.1",1162,2084
"ENSG00000259768",12,2,10,313,315,556,3.13897317756227e-06,"AC004943.2",1163,1220
"ENSG00000188529",488,491,656,8068,7230,8077,3.14263918860377e-06,"SRSF10",1164,628
"ENSG00000229839",0,0,1,130,175,154,3.17928712994965e-06,"AC018462.1",1165,-486
"ENSG00000088881",110,51,52,29,8,11,3.19212648699964e-06,"EBF4",1166,772
"ENSG00000104738",233,89,124,8581,5532,3953,3.19212648699964e-06,"MCM4",1167,1147
"ENSG00000108518",10081,14266,36464,11229,13974,8715,3.19212648699964e-06,"PFN1",1168,-123
"ENSG00000264520",0,0,0,103,73,117,3.22854437280203e-06,"AC005154.4",1169,-27
"ENSG00000163738",16,36,33,1102,550,1586,3.23024850496342e-06,"MTHFD2L",1170,619
"ENSG00000231964",130,109,989,68,85,27,3.24538066284793e-06,"AL731567.1",1171,3711
"ENSG00000174197",241,289,201,6681,5508,7467,3.24974981225098e-06,"MGA",1172,937
"ENSG00000075407",54,91,177,2042,1592,1897,3.26198754038557e-06,"ZNF37A",1173,618
"ENSG00000125676",349,341,803,6239,6148,6191,3.26867300386942e-06,"THOC2",1174,1086
"ENSG00000242950",1,0,1,154,177,155,3.26867300386942e-06,"ERVW-1",1175,-564
"ENSG00000279620",2,0,0,170,159,236,3.31555190397271e-06,"AC099494.3",1176,406
"ENSG00000147588",3,12,78,0,0,0,3.33695470901645e-06,"PMP2",1177,4996
"ENSG00000258512",16,26,45,5,0,0,3.34562642477149e-06,"LINC00239",1178,2274
"ENSG00000124782",509,299,439,7576,9643,11687,3.35802839157214e-06,"RREB1",1179,160
"ENSG00000186187",56,54,62,2178,876,2881,3.38152230683132e-06,"ZNRF1",1180,207
"ENSG00000180739",1759,1196,112,144,27,9,3.38291947083451e-06,"S1PR5",1181,519
"ENSG00000207308",0,0,0,171,64,101,3.3831451955803e-06,"RNU6-878P",1182,-41
"ENSG00000139370",2178,1401,3326,1625,1668,813,3.4055908126692e-06,"SLC15A4",1183,929
"ENSG00000142973",7,54,23,1,0,0,3.4055908126692e-06,"CYP4B1",1184,1984
"ENSG00000100218",10,18,38,3,0,3,3.43380674165961e-06,"RSPH14",1185,1316
"ENSG00000156858",1627,1223,3850,1787,1034,1297,3.4510496231561e-06,"PRR14",1186,1068
"ENSG00000141574",2732,3236,16954,115,822,14,3.45852930606172e-06,"SECTM1",1187,510
"ENSG00000145491",66,324,884,13,65,65,3.48581600862884e-06,"ROPN1L",1188,638
"ENSG00000274756",4,4,3,182,138,177,3.49079865757564e-06,"AC243732.1",1189,-291
"ENSG00000156650",275,176,211,7162,3930,6239,3.51401612515739e-06,"KAT6B",1190,677
"ENSG00000198821",5284,3646,906,712,101,62,3.53128896780263e-06,"CD247",1191,559
"ENSG00000110245",98,3,11,0,0,0,3.5579593061383e-06,"APOC3",1192,880
"ENSG00000257246",3,0,0,161,260,173,3.59358539746653e-06,"PHBP19",1193,-113
"ENSG00000234562",0,0,0,78,114,90,3.61015129381209e-06,"TPMTP2",1194,-40
"ENSG00000225751",0,0,0,85,126,78,3.61772338541564e-06,"AC087501.1",1195,-50
"ENSG00000126903",476,644,1044,623,290,423,3.6700426684733e-06,"SLC10A3",1196,511
"ENSG00000214773",5,0,2,188,177,242,3.6700426684733e-06,"AC112512.1",1197,3365
"ENSG00000280128",50,40,128,1094,1471,2102,3.6700426684733e-06,"AL662795.2",1198,510
"ENSG00000259635",4,3,2,174,132,211,3.6812711960913e-06,"AC100830.1",1199,-198
"ENSG00000130943",1,0,3,123,132,244,3.72574305789161e-06,"PKDREJ",1200,78
"ENSG00000131408",1404,1656,4657,1797,1694,1590,3.73710488220008e-06,"NR1H2",1201,646
"ENSG00000179715",811,604,422,165,198,30,3.74531087836495e-06,"PCED1B",1202,524
"ENSG00000253536",0,0,0,83,85,110,3.74995685371061e-06,"AC138832.1",1203,-45
"ENSG00000170312",31,29,33,663,1540,690,3.76766370416667e-06,"CDK1",1204,668
"ENSG00000253230",60,1,134,0,0,1,3.78353511137463e-06,"MIR124-1HG",1205,11711
"ENSG00000121957",55,24,147,2854,2415,1320,3.81513357492612e-06,"GPSM2",1206,1448
"ENSG00000183762",130,559,7092,183,15,17,3.8257190966593e-06,"KREMEN1",1207,565
"ENSG00000227376",63,70,220,60,63,59,3.83262944133346e-06,"FTH1P16",1208,12338
"ENSG00000228061",0,0,0,86,80,114,3.84049951943709e-06,"AC131571.1",1209,-46
"ENSG00000235917",1,1,0,139,244,151,3.84049951943709e-06,"MTCO2P11",1210,-131
"ENSG00000256633",27,32,17,4,4,0,3.84372809424218e-06,"PDE2A-AS2",1211,3389
"ENSG00000165392",82,48,46,2748,1323,2195,3.85572558587442e-06,"WRN",1212,-263
"ENSG00000164989",8,4,5,1103,120,541,3.86184148011543e-06,"CCDC171",1213,511
"ENSG00000265185",0,1,0,166,221,105,3.89531862192177e-06,"SNORD3B-1",1214,114
"ENSG00000234066",0,0,0,92,88,86,3.89540017705437e-06,"TAS2R62P",1215,609
"ENSG00000147099",86,63,116,1957,1128,1961,3.9125555306822e-06,"HDAC8",1216,1165
"ENSG00000078018",28,27,303,18,4,3,3.95308259827815e-06,"MAP2",1217,3031
"ENSG00000240065",1266,925,2616,952,1147,496,3.95308259827815e-06,"PSMB9",1218,838
"ENSG00000260790",0,0,0,69,125,99,3.96267417499211e-06,"AC092338.2",1219,636
"ENSG00000164292",65,49,124,1219,1012,1234,3.98342679526669e-06,"RHOBTB3",1220,-662
"ENSG00000245694",4,8,10,117,501,4724,4.02028136081743e-06,"CRNDE",1221,649
"ENSG00000132510",4790,2650,8815,4319,2728,2690,4.06703638056124e-06,"KDM6B",1222,888
"ENSG00000132965",4011,6402,68029,445,2999,247,4.06703638056124e-06,"ALOX5AP",1223,509
"ENSG00000128829",216,222,250,4242,3371,4438,4.07276985530716e-06,"EIF2AK4",1224,751
"ENSG00000225377",13,8,17,319,265,532,4.07276985530716e-06,"NRSN2-AS1",1225,-659
"ENSG00000116679",9292,5314,20870,6931,6996,3786,4.07430918288907e-06,"IVNS1ABP",1226,781
"ENSG00000151952",11,19,98,6,5,1,4.12139819525691e-06,"TMEM132D",1227,559
"ENSG00000143862",1440,1014,4336,1139,1343,943,4.12965741989981e-06,"ARL8A",1228,826
"ENSG00000122852",22,53,19,5,0,3,4.14230623532288e-06,"SFTPA1",1229,6581
"ENSG00000072163",68,243,132,39,17,51,4.1586401818629e-06,"LIMS2",1230,1559
"ENSG00000120709",2884,2225,8975,2535,1518,2538,4.1586401818629e-06,"FAM53C",1231,450
"ENSG00000155926",4918,7332,60007,3205,4994,2067,4.1719775354301e-06,"SLA",1232,677
"ENSG00000100167",22,10,128,8,5,3,4.17586238659935e-06,"SEPTIN3",1233,3269
"ENSG00000104979",324,571,772,343,334,433,4.20510770016842e-06,"C19orf53",1234,502
"ENSG00000120784",14,17,22,464,284,431,4.20510770016842e-06,"ZFP30",1235,389
"ENSG00000277734",2842,3091,923,786,139,166,4.20511738062158e-06,"TRAC",1236,203
"ENSG00000183137",33,34,97,1061,1002,2314,4.2434278060076e-06,"CEP57L1",1237,-17
"ENSG00000124198",276,196,284,5171,4476,3606,4.26745690491454e-06,"ARFGEF2",1238,892
"ENSG00000173039",3120,2459,3621,2908,2177,2571,4.30833512144345e-06,"RELA",1239,908
"ENSG00000159069",1662,3270,5266,2513,1774,1253,4.33473367435458e-06,"FBXW5",1240,587
"ENSG00000073861",1382,1774,113,190,40,25,4.37463986426956e-06,"TBX21",1241,669
"ENSG00000160213",926,603,3362,561,743,354,4.37463986426956e-06,"CSTB",1242,531
"ENSG00000186318",24,13,68,827,792,692,4.37463986426956e-06,"BACE1",1243,3016
"ENSG00000214359",5,0,8,174,326,284,4.37463986426956e-06,"RPL18P10",1244,-70
"ENSG00000169570",19,16,34,395,429,676,4.39750882383904e-06,"DTWD2",1245,-357
"ENSG00000109686",23,33,65,1203,549,1401,4.40290409234748e-06,"SH3D19",1246,-310
"ENSG00000117410",2598,3277,13247,2168,3087,1836,4.4081113290498e-06,"ATP6V0B",1247,1180
"ENSG00000130703",2056,1152,4775,1496,1597,1443,4.43005796718208e-06,"OSBPL2",1248,2885
"ENSG00000284237",0,0,0,73,75,377,4.43005796718208e-06,"LINC02767",1249,28
"ENSG00000067829",1102,949,1598,1281,1216,1028,4.44759865276918e-06,"IDH3G",1250,863
"ENSG00000204305",402,351,972,377,472,271,4.44759865276918e-06,"AGER",1251,3429
"ENSG00000125910",1045,2815,16527,1129,1147,994,4.44795676117443e-06,"S1PR4",1252,527
"ENSG00000118412",36,76,196,2101,3033,2233,4.44857292772638e-06,"CASP8AP2",1253,832
"ENSG00000142634",5077,8739,28132,4658,6068,2195,4.47273232890042e-06,"EFHD2",1254,447
"ENSG00000182621",81,36,38,1936,1533,2718,4.48540708042238e-06,"PLCB1",1255,1008
"ENSG00000234650",2,0,0,145,176,208,4.48540708042238e-06,"PCCA-AS1",1256,-657
"ENSG00000164089",4,5,137,0,0,0,4.48669375671198e-06,"ETNPPL",1257,2364
"ENSG00000145386",46,34,47,806,1869,930,4.49686361269799e-06,"CCNA2",1258,1384
"ENSG00000160131",127,159,329,2515,3578,3642,4.50836752482781e-06,"VMA21",1259,899
"ENSG00000182141",62,48,55,1097,1048,1255,4.50836752482781e-06,"ZNF708",1260,-478
"ENSG00000269570",0,0,0,84,80,102,4.51991112700317e-06,"AP001350.1",1261,1361
"ENSG00000125656",423,432,695,525,428,506,4.57194567078364e-06,"CLPP",1262,926
"ENSG00000260194",0,0,0,86,79,99,4.57194567078364e-06,"AC007496.1",1263,-60
"ENSG00000135472",38,6,247,6,1,0,4.57363446258827e-06,"FAIM2",1264,2019
"ENSG00000106992",104,104,56,37,13,29,4.58978746668356e-06,"AK1",1265,-1154
"ENSG00000161203",4709,4412,10282,5621,6256,5765,4.59158393418417e-06,"AP2M1",1266,677
"ENSG00000072818",5426,6081,17459,6183,1918,2583,4.59600018555344e-06,"ACAP1",1267,1369
"ENSG00000133321",713,797,282,207,200,207,4.60209658196521e-06,"PLAAT4",1268,590
"ENSG00000138709",49,54,46,937,1351,1333,4.60882241611339e-06,"LARP1B",1269,1749
"ENSG00000265798",0,1,1,134,142,408,4.62317659360345e-06,"AC138207.6",1270,-306
"ENSG00000270210",38,19,224,7,12,17,4.65617342852828e-06,"AC104695.2",1271,663
"ENSG00000286550",2,0,1,116,142,203,4.69323639736232e-06,"AL591002.1",1272,NA
"ENSG00000130176",7,35,39,3,3,5,4.69372878728898e-06,"CNN1",1273,2308
"ENSG00000236977",14,2,5,387,597,389,4.69552631479825e-06,"ANKRD44-IT1",1274,-954
"ENSG00000285303",0,0,0,46,330,122,4.69552631479825e-06,"AC004381.4",1275,NA
"ENSG00000082146",4145,4592,1147,1156,659,787,4.7003965381829e-06,"STRADB",1276,518
"ENSG00000247151",0,0,0,62,117,115,4.73725109053104e-06,"CSTF3-DT",1277,1210
"ENSG00000155307",1613,4253,21451,1442,2136,780,4.7452623194999e-06,"SAMSN1",1278,745
"ENSG00000034713",1165,1523,7952,758,1220,931,4.76330644007931e-06,"GABARAPL2",1279,437
"ENSG00000171291",38,36,97,1085,874,1864,4.76330644007931e-06,"ZNF439",1280,44
"ENSG00000088727",18,7,24,419,328,504,4.79207590948958e-06,"KIF9",1281,76
"ENSG00000239713",856,1741,1343,650,871,607,4.81895207373081e-06,"APOBEC3G",1282,1311
"ENSG00000272168",6,3,8,1462,291,141,4.82789993695164e-06,"CASC15",1283,58
"ENSG00000258448",0,0,0,91,63,213,4.87493498830561e-06,"AL442663.2",1284,-38
"ENSG00000118596",108,169,192,3512,2473,2369,4.88356918770872e-06,"SLC16A7",1285,751
"ENSG00000240522",3,0,2,201,102,181,4.88356918770872e-06,"RPL7AP10",1286,1678
"ENSG00000159905",0,1,5,346,91,271,4.9007614287181e-06,"ZNF221",1287,678
"ENSG00000078328",10,8,66,1,2,2,4.90908712364692e-06,"RBFOX1",1288,9964
"ENSG00000257883",0,0,0,5,1409,458,4.91205090987476e-06,"AC125603.2",1289,67
"ENSG00000133878",25,9,23,4,2,1,4.91785615624997e-06,"DUSP26",1290,2458
"ENSG00000255801",8,63,19,1,0,1,4.92047843914637e-06,"AC092746.1",1291,1540
"ENSG00000229989",5,6,0,1303,202,758,4.97163711075061e-06,"MIR181A1HG",1292,70
"ENSG00000081248",63,21,11,2,0,0,4.97343637420253e-06,"CACNA1S",1293,1257
"ENSG00000278879",2,0,0,161,160,171,4.97685103584089e-06,"AP000560.1",1294,-189
"ENSG00000159335",942,730,789,555,160,259,4.99648448807254e-06,"PTMS",1295,756
"ENSG00000127824",6438,5796,25852,476,2192,67,5.00465268689324e-06,"TUBA4A",1296,587
"ENSG00000011426",34,12,92,1390,2601,1032,5.03070926138201e-06,"ANLN",1297,-231
"ENSG00000142186",1116,1118,2919,1405,1484,1174,5.03566827695275e-06,"SCYL1",1298,674
"ENSG00000078549",11,10,53,1,1,0,5.05059814427584e-06,"ADCYAP1R1",1299,3113
"ENSG00000100426",174,174,350,3134,2796,4071,5.05426329430636e-06,"ZBED4",1300,1154
"ENSG00000175826",1090,879,1487,1070,1167,858,5.0566644838366e-06,"CTDNEP1",1301,-1188
"ENSG00000235036",2,1,2,208,80,195,5.1329802554004e-06,"AL035456.1",1302,-295
"ENSG00000239465",2,0,0,143,213,162,5.16250661703852e-06,"AC090543.1",1303,-123
"ENSG00000279227",80,22,212,16,31,11,5.24770334936002e-06,"AC009303.4",1304,757
"ENSG00000280190",0,0,0,62,101,131,5.24770334936002e-06,"AC027279.4",1305,-46
"ENSG00000134463",133,207,2473,89,108,21,5.24834851396767e-06,"ECHDC3",1306,705
"ENSG00000224442",1,0,0,130,151,131,5.25928234185169e-06,"RPL4P7",1307,-574
"ENSG00000135976",59,32,27,1748,1016,2269,5.27276089539492e-06,"ANKRD36",1308,22
"ENSG00000268364",0,0,0,98,42,654,5.29403999069511e-06,"SMC5-AS1",1309,26
"ENSG00000233674",0,0,0,66,105,101,5.34483991938338e-06,"AL451062.1",1310,-73
"ENSG00000259103",0,0,0,93,63,141,5.35585969269551e-06,"AF107885.2",1311,-61
"ENSG00000205339",408,346,657,5508,8978,7189,5.39068175494278e-06,"IPO7",1312,937
"ENSG00000060491",2455,1421,4969,1718,1987,969,5.4829355179636e-06,"OGFR",1313,688
"ENSG00000087088",1335,1418,1593,1346,1188,904,5.48680985455318e-06,"BAX",1314,1445
"ENSG00000141384",40,20,42,985,544,946,5.4972786497419e-06,"TAF4B",1315,1623
"ENSG00000197128",6,8,38,453,476,718,5.54601780054391e-06,"ZNF772",1316,679
"ENSG00000231697",1,0,0,166,110,146,5.54601780054391e-06,"NANOGP5",1317,125
"ENSG00000074211",11,7,76,1,0,0,5.54690726743502e-06,"PPP2R2C",1318,2183
"ENSG00000210196",195,152,383,2930,7581,8236,5.55047643311759e-06,"MT-TP",1319,-1246
"ENSG00000051523",5916,7649,24988,5309,7185,3013,5.58337179747239e-06,"CYBA",1320,1055
"ENSG00000156711",1145,1001,1968,751,389,121,5.60602615341133e-06,"MAPK13",1321,560
"ENSG00000213963",17,3,4,633,427,785,5.63310638388713e-06,"AC019080.1",1322,250
"ENSG00000248746",237,127,6,8,2,11,5.63310638388713e-06,"ACTN3",1323,595
"ENSG00000078061",2338,1713,4272,2677,2493,2347,5.65070042692279e-06,"ARAF",1324,1014
"ENSG00000181544",7,10,5,333,236,260,5.65838098080805e-06,"FANCB",1325,2584
"ENSG00000253616",15,76,105,20,7,5,5.7264697092551e-06,"AC107959.3",1326,1671
"ENSG00000130766",671,449,2506,583,300,203,5.74149952354853e-06,"SESN2",1327,553
"ENSG00000117593",78,82,194,1522,1734,1498,5.76660326292356e-06,"DARS2",1328,815
"ENSG00000166579",2262,1944,7230,2648,2018,1886,5.78038862281285e-06,"NDEL1",1329,964
"ENSG00000105507",38,19,3,0,0,0,5.78224856014203e-06,"CABP5",1330,758
"ENSG00000236364",2,1,0,135,132,156,5.79425758164637e-06,"AL358115.1",1331,69
"ENSG00000125652",303,286,551,193,279,328,5.8263047772539e-06,"ALKBH7",1332,915
"ENSG00000213523",866,875,2659,942,1106,757,5.8263047772539e-06,"SRA1",1333,824
"ENSG00000146918",122,87,127,2146,2936,1644,5.83214598305015e-06,"NCAPG2",1334,1006
"ENSG00000157500",228,291,557,4215,6081,5888,5.84019923913932e-06,"APPL1",1335,1118
"ENSG00000100629",40,12,19,811,1148,915,5.86701600577605e-06,"CEP128",1336,1171
"ENSG00000172081",4928,6183,20908,4904,6375,3788,5.86701600577605e-06,"MOB3A",1337,498
"ENSG00000249173",1,62,94,1,0,0,5.86701600577605e-06,"LINC01093",1338,12853
"ENSG00000280080",5,4,5,161,248,139,5.86701600577605e-06,"TBC1D22A-AS1",1339,-428
"ENSG00000115364",75,113,173,1742,1781,1610,5.88527655441605e-06,"MRPL19",1340,-229
"ENSG00000171049",1386,3384,22905,401,1057,43,5.90710388534582e-06,"FPR2",1341,544
"ENSG00000094804",31,25,41,535,894,541,5.99571123728028e-06,"CDC6",1342,-142
"ENSG00000140332",7461,2903,11062,2986,2392,4333,6.01043585502944e-06,"TLE3",1343,988
"ENSG00000258441",108,49,208,3305,1902,2613,6.05358538302789e-06,"LINC00641",1344,-886
"ENSG00000270972",40,75,321,25,1,3,6.06077248548148e-06,"AC136475.9",1345,1245
"ENSG00000270427",0,3,3,110,166,191,6.06539146970827e-06,"NRBF2P5",1346,-376
"ENSG00000197168",3,2,3,119,128,145,6.0696771749803e-06,"NEK5",1347,-117
"ENSG00000137992",66,79,134,1151,1418,1594,6.07782660883958e-06,"DBT",1348,953
"ENSG00000112186",7,29,92,5,0,1,6.09070611898445e-06,"CAP2",1349,3330
"ENSG00000232931",215,127,101,8386,3193,8819,6.09070611898445e-06,"LINC00342",1350,644
"ENSG00000234389",430,127,554,123,13,25,6.09070611898445e-06,"AC007278.1",1351,1494
"ENSG00000070540",586,406,3198,282,405,109,6.12570187887734e-06,"WIPI1",1352,1898
"ENSG00000093217",15,4,11,326,413,293,6.12570187887734e-06,"XYLB",1353,77
"ENSG00000064787",16,19,227,6,11,3,6.13320420885722e-06,"BCAS1",1354,3524
"ENSG00000107443",29,59,59,1048,946,970,6.13320420885722e-06,"CCNJ",1355,587
"ENSG00000163162",7608,6181,31866,3668,6713,2005,6.13320420885722e-06,"RNF149",1356,1745
"ENSG00000198355",1071,1045,2560,1328,646,530,6.14708217780408e-06,"PIM3",1357,686
"ENSG00000159251",4,63,85,1,6,2,6.17227028914127e-06,"ACTC1",1358,317
"ENSG00000250698",1,0,0,97,171,183,6.26273380467862e-06,"AC131182.1",1359,180
"ENSG00000130294",52,20,307,3,7,20,6.26366526530438e-06,"KIF1A",1360,2921
"ENSG00000121933",17,395,609,34,45,25,6.27317113885945e-06,"TMIGD3",1361,862
"ENSG00000135074",1501,907,7232,775,287,70,6.27503388729892e-06,"ADAM19",1362,575
"ENSG00000136206",10,13,13,239,355,323,6.35019284230324e-06,"SPDYE1",1363,818
"ENSG00000124126",10598,9325,37273,10582,10092,5478,6.38231924146732e-06,"PREX1",1364,500
"ENSG00000131459",78,15,20,7,4,2,6.38231924146732e-06,"GFPT2",1365,1200
"ENSG00000175274",1033,1441,14112,844,939,607,6.41896247645713e-06,"TP53I11",1366,612
"ENSG00000101150",2604,2847,10379,2388,3226,2003,6.44193758717062e-06,"TPD52L2",1367,1922
"ENSG00000102032",491,234,983,249,362,260,6.51780673516355e-06,"RENBP",1368,1809
"ENSG00000183166",14,2,25,727,369,1696,6.6037715446646e-06,"CALN1",1369,-857
"ENSG00000287680",8,3,1,440,204,383,6.62061546923573e-06,"AC093330.3",1370,NA
"ENSG00000204706",1,0,1,151,74,1216,6.67091324684827e-06,"MAMDC2-AS1",1371,-482
"ENSG00000135763",33,47,45,1029,714,763,6.68729549672758e-06,"URB2",1372,1014
"ENSG00000218565",1,0,3,124,156,108,6.75956796293476e-06,"AL592429.1",1373,-310
"ENSG00000075035",15,7,27,2,2,1,6.76716353531893e-06,"WSCD2",1374,6358
"ENSG00000183019",213,1342,39463,329,553,71,6.79932380093341e-06,"MCEMP1",1375,-85
"ENSG00000205542",29120,31697,84670,8321,29362,11481,6.80720553385273e-06,"TMSB4X",1376,452
"ENSG00000113916",7169,7789,49624,2210,2555,104,6.81557026125973e-06,"BCL6",1377,489
"ENSG00000205730",26,55,78,865,1681,1185,6.90563787434184e-06,"ITPRIPL2",1378,1712
"ENSG00000001629",196,180,339,2931,2723,2610,6.96208345453892e-06,"ANKIB1",1379,1144
"ENSG00000182154",253,249,195,134,154,121,6.9870431645415e-06,"MRPL41",1380,787
"ENSG00000172244",8,2,9,197,201,214,7.07456052880279e-06,"C5orf34",1381,204
"ENSG00000116661",54,40,49,14,1,1,7.09878150861751e-06,"FBXO2",1382,912
"ENSG00000152620",58,68,80,1158,1065,976,7.09878150861751e-06,"NADK2",1383,3310
"ENSG00000170160",7,0,1,1267,155,651,7.09878150861751e-06,"CCDC144A",1384,641
"ENSG00000101276",3,1,4,136,128,508,7.14740568792467e-06,"SLC52A3",1385,1078
"ENSG00000105696",12,6,68,0,0,1,7.14740568792467e-06,"TMEM59L",1386,2614
"ENSG00000136003",902,1015,2318,1411,1091,1005,7.14740568792467e-06,"ISCU",1387,1390
"ENSG00000241461",0,0,0,88,66,96,7.16811069547323e-06,"RN7SL182P",1388,-94
"ENSG00000117407",2,1,1,46,899,260,7.17471860202045e-06,"ARTN",1389,875
"ENSG00000148204",9,3,7,222,198,199,7.18186626270321e-06,"CRB2",1390,1039
"ENSG00000235369",0,0,0,62,92,110,7.20204377294018e-06,"RPL36AP15",1391,-82
"ENSG00000233953",1,0,0,146,118,125,7.20369435333724e-06,"AC009970.1",1392,-625
"ENSG00000285803",2,0,2,126,169,101,7.26587297677659e-06,"AL442003.1",1393,NA
"ENSG00000224751",1,0,0,111,123,208,7.27842719376739e-06,"SHMT1P1",1394,-596
"ENSG00000275832",39,42,70,1452,620,1047,7.29998097044373e-06,"ARHGAP23",1395,427
"ENSG00000123144",1331,1574,3712,1818,1777,1830,7.33030750226611e-06,"TRIR",1396,795
"ENSG00000158773",1915,1945,5256,2248,2289,1257,7.34959204581828e-06,"USF1",1397,1885
"ENSG00000166266",95,109,218,1635,2610,2339,7.39001412955113e-06,"CUL5",1398,1410
"ENSG00000131165",1128,1719,6049,1416,1333,1115,7.40821815458209e-06,"CHMP1A",1399,757
"ENSG00000130830",5283,4179,18174,3942,2669,5127,7.42315467557688e-06,"MPP1",1400,988
"ENSG00000266987",0,0,0,59,108,99,7.42315467557688e-06,"AC104984.5",1401,-86
"ENSG00000151773",2,4,6,137,144,275,7.44115290179442e-06,"CCDC122",1402,1501
"ENSG00000286672",2,0,0,159,130,223,7.45691372839674e-06,"AL096712.2",1403,NA
"ENSG00000260034",8,6,1,377,287,380,7.4701651689664e-06,"LCMT1-AS2",1404,2161
"ENSG00000231887",1,4,1,156,127,231,7.47643954808583e-06,"PRH1",1405,3186
"ENSG00000274964",6,4,6,178,142,209,7.4789462454173e-06,"AC026356.1",1406,300
"ENSG00000111605",345,446,601,6804,5573,6683,7.49155077687237e-06,"CPSF6",1407,1043
"ENSG00000006210",3,178,32,3,1,4,7.53148590912188e-06,"CX3CL1",1408,1297
"ENSG00000237872",3,0,0,184,142,163,7.54294713083497e-06,"POU5F1P4",1409,-160
"ENSG00000233998",4,3,2,113,206,208,7.61145215910724e-06,"SETP5",1410,-622
"ENSG00000165233",4204,1457,3229,1741,857,1289,7.61963200030276e-06,"CARD19",1411,928
"ENSG00000147679",35,63,80,918,1124,1093,7.63103245518563e-06,"UTP23",1412,436
"ENSG00000236526",0,0,0,94,50,248,7.65170080788317e-06,"AL035448.1",1413,-38
"ENSG00000089351",3695,3373,17140,3964,2888,2529,7.69792620080241e-06,"GRAMD1A",1414,1004
"ENSG00000112159",461,192,394,12170,6480,8122,7.70272328175302e-06,"MDN1",1415,559
"ENSG00000137513",34,44,41,770,715,833,7.70272328175302e-06,"NARS2",1416,1559
"ENSG00000163939",302,390,695,5329,6875,7093,7.70272328175302e-06,"PBRM1",1417,850
"ENSG00000188167",23,22,74,1216,830,556,7.70272328175302e-06,"TMPPE",1418,1116
"ENSG00000122733",6,35,43,5,3,4,7.71164344855148e-06,"PHF24",1419,2127
"ENSG00000232373",1,0,0,118,113,199,7.71164344855148e-06,"MTCYBP3",1420,-97
"ENSG00000271789",1,2,5,115,129,229,7.71164344855148e-06,"AL080317.1",1421,867
"ENSG00000085415",125,148,138,2433,2487,2672,7.72609700211362e-06,"SEH1L",1422,343
"ENSG00000254126",12,22,13,1,2,2,7.72609700211362e-06,"CD8B2",1423,1836
"ENSG00000248318",1,1,0,299,96,169,7.73379887393109e-06,"AC104958.1",1424,-192
"ENSG00000120664",0,0,1,152,89,213,7.77119610530144e-06,"SPART-AS1",1425,-596
"ENSG00000076662",629,806,2364,872,362,438,7.78198939923079e-06,"ICAM3",1426,-639
"ENSG00000167216",5,7,12,295,156,218,7.78198939923079e-06,"KATNAL2",1427,-319
