"padj","gene","symbol","rank","rank_change"
0.0006143327816534,"ENSG00000078401","EDN1",4835,-1597
0.0006143327816534,"ENSG00000100351","GRAP2",4836,-1073
0.000614357698955939,"ENSG00000186395","KRT10",4837,-484
0.000614357698955939,"ENSG00000234772","LINC00412",4838,-833
0.000616137111366207,"ENSG00000250980","NSA2P6",4839,2688
0.000618729549979704,"ENSG00000258400","AL591767.1",4840,2703
0.00061943757660488,"ENSG00000197329","PELI1",4841,-805
0.000619617744434458,"ENSG00000230291","AC078817.1",4842,7426
0.000621182941314372,"ENSG00000188038","NRN1L",4843,NA
0.000621442426195974,"ENSG00000206881","RNU6-190P",4844,7949
0.000621742550600327,"ENSG00000259736","CRTC3-AS1",4845,825
0.000621921247449626,"ENSG00000076067","RBMS2",4846,-1867
0.000623240941596943,"ENSG00000126945","HNRNPH2",4847,983
0.000623240941596943,"ENSG00000187091","PLCD1",4848,-1909
0.000624578662070554,"ENSG00000013275","PSMC4",4849,-1507
0.000626063499262249,"ENSG00000146350","TBC1D32",4850,-551
0.000626063499262249,"ENSG00000261794","GOLGA8H",4851,4100
0.000626385846620113,"ENSG00000136925","TSTD2",4852,-519
0.000626717898956099,"ENSG00000275106","AC025594.2",4853,-582
0.000627626331768252,"ENSG00000133067","LGR6",4854,-1374
0.000627626331768252,"ENSG00000163171","CDC42EP3",4855,-26
0.000627816512511748,"ENSG00000183837","PNMA3",4856,-1706
0.000628957232824801,"ENSG00000180938","ZNF572",4857,-157
0.000630254752380847,"ENSG00000207034","Y_RNA",4858,18116
0.000630537715819897,"ENSG00000228057","SEC63P1",4859,5158
0.000630537715819897,"ENSG00000235852","AC005540.1",4860,2732
0.000630849822706788,"ENSG00000253754","AC087620.1",4861,574
0.00063131907698664,"ENSG00000172139","SLC9C1",4862,592
0.000632278615673776,"ENSG00000235843","AL390961.2",4863,467
0.000632700847301992,"ENSG00000118620","ZNF430",4864,-1571
0.000633700325351356,"ENSG00000158258","CLSTN2",4865,3118
0.000636488875510073,"ENSG00000142856","ITGB3BP",4866,-450
0.000636993824945166,"ENSG00000265136","AC124283.4",4867,7292
0.000637574282642357,"ENSG00000169122","FAM110B",4868,-603
0.000638780274495527,"ENSG00000254985","RSF1-IT2",4869,-1045
0.000641039253219973,"ENSG00000139725","RHOF",4870,10549
0.000641483156286809,"ENSG00000128694","OSGEPL1",4871,1099
0.000641735238357347,"ENSG00000154479","CCDC173",4872,38
0.000641735238357347,"ENSG00000271500","AC005183.1",4873,-1123
0.000642907071992654,"ENSG00000177575","CD163",4874,-953
0.000643280339249259,"ENSG00000072756","TRNT1",4875,-669
0.00064336265251483,"ENSG00000253755","IGHGP",4876,-3119
0.000644380590392806,"ENSG00000064687","ABCA7",4877,-1496
0.000644380590392806,"ENSG00000064787","BCAS1",4878,-3524
0.000644380590392806,"ENSG00000188647","PTAR1",4879,-1318
0.000644418426968221,"ENSG00000227051","C14orf132",4880,-2915
0.000644418426968221,"ENSG00000227950","AL590128.1",4881,543
0.000645541460311454,"ENSG00000231964","AL731567.1",4882,-3711
0.000647165737958578,"ENSG00000209482","SNORD83A",4883,11573
0.000647952955474042,"ENSG00000174059","CD34",4884,-1550
0.000648256388550735,"ENSG00000234946","SDHCP3",4885,2006
0.000648362642657923,"ENSG00000243265","RPL23AP55",4886,773
0.000649431028854072,"ENSG00000256712","AC134349.1",4887,834
0.000649657234164605,"ENSG00000083454","P2RX5",4888,1913
0.000649785683002223,"ENSG00000196860","TOMM20L",4889,2885
0.000649785683002223,"ENSG00000283204","MIR4434",4890,573
0.000650283863579216,"ENSG00000028203","VEZT",4891,-1581
0.000650283863579216,"ENSG00000115290","GRB14",4892,-2037
0.000650724406364545,"ENSG00000279147","AC112504.1",4893,491
0.000651781859510456,"ENSG00000271639","PPFIA1P1",4894,-1727
0.000652209851966458,"ENSG00000237693","IRGM",4895,278
0.000652318252673275,"ENSG00000259363","AC090825.1",4896,11868
0.000653436014853145,"ENSG00000268705","BNIP3P26",4897,574
0.000653580794032874,"ENSG00000238057","ZEB2-AS1",4898,2859
0.000653589588520589,"ENSG00000144908","ALDH1L1",4899,-2707
0.000654664489424923,"ENSG00000112378","PERP",4900,-2444
0.000654744649165289,"ENSG00000231726","HMGN2P38",4901,596
0.00065664128390449,"ENSG00000047644","WWC3",4902,-997
0.00065936253038021,"ENSG00000095002","MSH2",4903,-1391
0.00065936253038021,"ENSG00000241468","ATP5MF",4904,13525
0.000659666900610521,"ENSG00000171700","RGS19",4905,-933
0.000659710784120946,"ENSG00000234149","AC018511.2",4906,539
0.000660012675604263,"ENSG00000077150","NFKB2",4907,-1492
0.000660012675604263,"ENSG00000174013","FBXO45",4908,-1712
0.000660224312695418,"ENSG00000173442","EHBP1L1",4909,-1946
0.000661191953164868,"ENSG00000165915","SLC39A13",4910,-858
0.000661650224375593,"ENSG00000283498","MIR1244-2",4911,21490
0.000661781684072766,"ENSG00000218991","CCNG1P1",4912,249
0.000662893252624997,"ENSG00000266668","MIR5692C2",4913,579
0.000663347393992677,"ENSG00000254884","PRR13P2",4914,5531
0.000663607560386139,"ENSG00000259891","AC107375.1",4915,-1395
0.000665394258640714,"ENSG00000160445","ZER1",4916,-1257
0.000665420473634727,"ENSG00000103187","COTL1",4917,-883
0.000666974950143948,"ENSG00000280037","AC092653.2",4918,-679
0.000667014817235417,"ENSG00000254131","AC093367.1",4919,583
0.000667645254558146,"ENSG00000164398","ACSL6",4920,4589
0.000667939145235672,"ENSG00000197614","MFAP5",4921,-2141
0.000669570691791934,"ENSG00000278383","AL031673.1",4922,499
0.000669876680668169,"ENSG00000225505","AC104332.1",4923,2439
0.000670509573412877,"ENSG00000206976","AC087441.1",4924,2831
0.000672150615774769,"ENSG00000178385","PLEKHM3",4925,-1420
0.000672150615774769,"ENSG00000186919","ZACN",4926,325
0.000675397495531359,"ENSG00000237359","AL354977.2",4927,2532
0.000675599543354459,"ENSG00000182253","SYNM",4928,-2012
0.000675828393174756,"ENSG00000242154","AC004884.2",4929,183
0.000677280141671064,"ENSG00000232862","AL138787.1",4930,-1003
0.000679648792535637,"ENSG00000232693","AC012370.1",4931,2521
0.000681268557850731,"ENSG00000117090","SLAMF1",4932,-1305
0.000681268557850731,"ENSG00000197582","GPX1P1",4933,-3251
0.000682186658769204,"ENSG00000185829","ARL17A",4934,7238
0.000682256052437533,"ENSG00000259268","AC007950.1",4935,-2423
0.000683887815202379,"ENSG00000278765","AC004477.2",4936,95
0.000684410211726954,"ENSG00000238061","AL356273.2",4937,2656
0.000685123603098543,"ENSG00000141543","EIF4A3",4938,15
0.000685391215234849,"ENSG00000111850","SMIM8",4939,-160
0.000685391215234849,"ENSG00000241484","ARHGAP8",4940,NA
0.000685651522691307,"ENSG00000128059","PPAT",4941,-2348
0.000685774586511227,"ENSG00000253284","AC092828.1",4942,-1324
0.000686324158971356,"ENSG00000213235","EEF1A1P16",4943,14705
0.000687372394323593,"ENSG00000264490","BX640514.1",4944,-1020
0.000687372394323593,"ENSG00000266696","AC044840.1",4945,3560
0.000687550710683467,"ENSG00000212497","RNA5SP465",4946,591
0.000689044256621717,"ENSG00000238405","RNA5SP311",4947,602
0.000689462788644983,"ENSG00000152760","TCTEX1D1",4948,-1884
0.000690278575027434,"ENSG00000258926","AL355916.2",4949,15098
0.000690607954786889,"ENSG00000266088","AC004585.1",4950,-3362
0.000690799852556983,"ENSG00000124459","ZNF45",4951,-1325
0.000691381129427522,"ENSG00000153044","CENPH",4952,-1010
0.000692019033376143,"ENSG00000243431","RPL5P30",4953,-542
0.00069363264602341,"ENSG00000254577","AC087276.1",4954,15787
0.000693723559862023,"ENSG00000224812","TMEM72-AS1",4955,15695
0.000694580001457886,"ENSG00000122694","GLIPR2",4956,-861
0.000694580001457886,"ENSG00000228452","AC098484.1",4957,NA
0.000694582397792306,"ENSG00000160055","TMEM234",4958,1146
0.000694582397792306,"ENSG00000169895","SYAP1",4959,-1207
0.000695030732827434,"ENSG00000124091","GCNT7",4960,10237
0.000695179101682782,"ENSG00000258449","AC023510.1",4961,1896
0.000695751512038742,"ENSG00000172137","CALB2",4962,-2118
0.00069651084820988,"ENSG00000101868","POLA1",4963,-1083
0.00069651084820988,"ENSG00000118046","STK11",4964,-1619
0.00069695627191848,"ENSG00000197070","ARRDC1",4965,3285
0.000697362008387902,"ENSG00000140650","PMM2",4966,-105
0.000697380674205787,"ENSG00000253770","HMGB1P23",4967,564
0.000697941883330611,"ENSG00000231028","LINC00271",4968,2309
0.000698258275204589,"ENSG00000092330","TINF2",4969,-885
0.000698258275204589,"ENSG00000178685","PARP10",4970,-1443
0.000698258275204589,"ENSG00000223828","BANF1P4",4971,2817
0.000699122568463299,"ENSG00000215030","RPL13P12",4972,-3475
0.000699547838525613,"ENSG00000280789","PAGR1",4973,20025
0.000700052687921567,"ENSG00000136891","TEX10",4974,-1890
0.000700891337168591,"ENSG00000132207","SLX1A",4975,NA
0.0007015193474219,"ENSG00000140527","WDR93",4976,182
0.0007015193474219,"ENSG00000224080","UBE2FP1",4977,3084
0.000701530344569833,"ENSG00000183036","PCP4",4978,-2368
0.000702447973922354,"ENSG00000103024","NME3",4979,-1271
0.000703231391500469,"ENSG00000167283","ATP5MG",4980,7720
0.000703971479632662,"ENSG00000273654","AC020904.2",4981,4917
0.000704834837987729,"ENSG00000215158","AC138409.2",4982,-2094
0.000707607909826416,"ENSG00000130226","DPP6",4983,-3878
0.000708346836297254,"ENSG00000129951","PLPPR3",4984,-1410
0.000708365596959821,"ENSG00000163041","H3-3A",4985,-1471
0.000709122697951408,"ENSG00000253767","PCDHGA8",4986,-353
0.000710078064070146,"ENSG00000139209","SLC38A4",4987,-213
0.000710078064070146,"ENSG00000280106","AC008555.6",4988,-1266
0.000711000374305534,"ENSG00000131100","ATP6V1E1",4989,-1037
0.000711000374305534,"ENSG00000279884","AC010894.4",4990,-1846
0.000711191192228953,"ENSG00000115602","IL1RL1",4991,-1198
0.000712792848657709,"ENSG00000250891","LINC02208",4992,488
0.00071356083113214,"ENSG00000117834","SLC5A9",4993,-1057
0.000714283117490201,"ENSG00000267766","AC022726.1",4994,2827
0.00071489438932791,"ENSG00000268375","AC010325.2",4995,576
0.000715183810650158,"ENSG00000242488","AF107885.1",4996,-904
0.000715651091488206,"ENSG00000121753","ADGRB2",4997,-2662
0.000715762760288792,"ENSG00000164483","SAMD3",4998,1770
0.000715973161006516,"ENSG00000237200","ZBTB40-IT1",4999,2914
0.000717185160499156,"ENSG00000107262","BAG1",5000,-1056
0.000717276974949049,"ENSG00000251432","LINC02615",5001,-453
0.000717338485970408,"ENSG00000275325","PDCD6IPP1",5002,-547
0.000717870330353572,"ENSG00000204397","CARD16",5003,-977
0.000718123203134358,"ENSG00000226163","AL513185.1",5004,592
0.000719167048133438,"ENSG00000100228","RAB36",5005,-2114
0.000719167048133438,"ENSG00000143546","S100A8",5006,-945
0.000719167048133438,"ENSG00000263826","AC112907.3",5007,-1082
0.000719167048133438,"ENSG00000267638","AC023855.1",5008,12992
0.000719167048133438,"ENSG00000272701","MESTIT1",5009,564
0.00072086152877965,"ENSG00000139914","FITM1",5010,3421
0.00072086152877965,"ENSG00000259367","AC087286.2",5011,828
0.000720959237527076,"ENSG00000160796","NBEAL2",5012,-1974
0.000721927291078306,"ENSG00000164163","ABCE1",5013,-1944
0.000724312286125292,"ENSG00000135945","REV1",5014,-33
0.000724312286125292,"ENSG00000277978","AC010542.5",5015,-1978
0.000726497533327028,"ENSG00000128294","TPST2",5016,-1065
0.000726497533327028,"ENSG00000234607","AL355994.4",5017,-613
0.000728156154015085,"ENSG00000144118","RALB",5018,-801
0.000728870747994827,"ENSG00000258571","PTTG4P",5019,3574
0.000729046803940854,"ENSG00000226699","AL360181.1",5020,8169
0.000729247773100923,"ENSG00000139174","PRICKLE1",5021,-2270
0.000729551751368051,"ENSG00000223804","AC244669.1",5022,-452
0.0007307667586978,"ENSG00000165023","DIRAS2",5023,-2698
0.0007307667586978,"ENSG00000169221","TBC1D10B",5024,-1616
0.000731726720919351,"ENSG00000134146","DPH6",5025,-2295
0.000734432286589692,"ENSG00000123219","CENPK",5026,-448
0.000734432286589692,"ENSG00000163625","WDFY3",5027,-1209
0.00073463881585586,"ENSG00000260510","AC004381.1",5028,2683
0.000734815425806033,"ENSG00000240305","AC091152.1",5029,2649
0.000734972805588939,"ENSG00000218749","AL033519.2",5030,1620
0.000735184146400774,"ENSG00000234040","RPL10P12",5031,-1141
0.000735977904886383,"ENSG00000077616","NAALAD2",5032,2186
0.000737857947888975,"ENSG00000241657","TRBV11-2",5033,2910
0.000738224268866492,"ENSG00000274213","AC015912.3",5034,-798
0.000738325465322473,"ENSG00000130518","IQCN",5035,6695
0.000738325465322473,"ENSG00000246575","AC093162.1",5036,16368
0.000738984154604621,"ENSG00000135842","NIBAN1",5037,-905
0.000739770135764794,"ENSG00000231307","RPS3P2",5038,589
0.000739818479042683,"ENSG00000135596","MICAL1",5039,-2039
0.000739989180325815,"ENSG00000171161","ZNF672",5040,-645
0.000739989180325815,"ENSG00000256651","AC006518.1",5041,473
0.000739989180325815,"ENSG00000280011","AL031595.2",5042,-1891
0.000740097186638724,"ENSG00000168646","AXIN2",5043,168
0.000740124318204934,"ENSG00000251192","ZNF674",5044,-540
0.00074215360119068,"ENSG00000115317","HTRA2",5045,-864
0.000742346944466549,"ENSG00000099810","MTAP",5046,-2517
0.000742346944466549,"ENSG00000267346","EIF5AP3",5047,749
0.000742483668420516,"ENSG00000260517","AC009093.2",5048,-1864
0.00074257937659,"ENSG00000279989","AC011815.3",5049,1160
0.000743934253043441,"ENSG00000250473","DUTP7",5050,583
0.000744537064734016,"ENSG00000235018","AL137077.1",5051,348
0.00074581220959343,"ENSG00000213131","YWHAZP4",5052,5222
0.000749099602736897,"ENSG00000274064","AC040978.1",5053,-781
0.000749411319999163,"ENSG00000184156","KCNQ3",5054,-2618
0.000751493667260826,"ENSG00000241449","AC092666.1",5055,379
0.000751628917765697,"ENSG00000229152","ANKRD10-IT1",5056,5999
0.000751628917765697,"ENSG00000239823","Y_RNA",5057,5319
0.000752046212964229,"ENSG00000160185","UBASH3A",5058,-1277
0.000752069153679301,"ENSG00000256594","AC010186.2",5059,16194
0.000752813885401164,"ENSG00000249986","YWHAQP6",5060,6853
0.000752897394360847,"ENSG00000105053","VRK3",5061,-1681
0.000753279089025582,"ENSG00000135926","TMBIM1",5062,-1329
0.000753282566163921,"ENSG00000203872","C6orf163",5063,-670
0.000753742702022047,"ENSG00000118402","ELOVL4",5064,-1738
0.000753742702022047,"ENSG00000231952","DPY19L1P2",5065,535
0.000753742702022047,"ENSG00000261267","AC026470.2",5066,19887
0.000753802152151873,"ENSG00000261872","AC002558.2",5067,826
0.000754419122994092,"ENSG00000283297","TEX52",5068,4114
0.000755845191664157,"ENSG00000239129","AC104982.1",5069,579
0.000757094254781504,"ENSG00000207952","MIR624",5070,502
0.000757094254781504,"ENSG00000244242","IFITM10",5071,13835
0.000757199137330063,"ENSG00000229954","MTND2P2",5072,394
0.000757816665411002,"ENSG00000217512","AL356776.1",5073,587
0.000757816665411002,"ENSG00000277022","AL031663.3",5074,558
0.000758899301260471,"ENSG00000283633","AP000547.3",5075,352
0.000759934391155011,"ENSG00000180628","PCGF5",5076,-942
0.000760403932416685,"ENSG00000107643","MAPK8",5077,-853
0.000761461219723029,"ENSG00000177455","CD19",5078,-1442
0.00076415775436857,"ENSG00000183444","OR7E38P",5079,19074
0.000764931471707603,"ENSG00000239419","RN7SL535P",5080,-799
0.000765139048227827,"ENSG00000116852","KIF21B",5081,-1169
0.000765139048227827,"ENSG00000133393","CEP20",5082,-1385
0.000767017936777953,"ENSG00000159055","MIS18A",5083,-553
0.000767017936777953,"ENSG00000277895","AC135279.3",5084,584
0.000768191465527581,"ENSG00000281501","SEPSECS-AS1",5085,-1848
0.000768860263089464,"ENSG00000162852","CNST",5086,-1397
0.000769213272942225,"ENSG00000126803","HSPA2",5087,-2916
0.000769288385757698,"ENSG00000112473","SLC39A7",5088,-1029
0.000769305576690666,"ENSG00000241438","TDGF1P6",5089,-926
0.000769829853253103,"ENSG00000224797","AL359092.1",5090,475
0.000770504128990233,"ENSG00000262408","AC015912.2",5091,5205
0.000770684428530487,"ENSG00000226801","OSTCP8",5092,-1458
0.000770911304133268,"ENSG00000223930","AC117453.1",5093,245
0.00077150101003353,"ENSG00000138795","LEF1",5094,-986
0.00077194116247275,"ENSG00000231398","AL359385.1",5095,453
0.000772632617859907,"ENSG00000136319","TTC5",5096,-1025
0.000773129677111575,"ENSG00000252192","AC127002.1",5097,6484
0.000777703605842348,"ENSG00000141293","SKAP1",5098,-1288
0.00077867426588847,"ENSG00000100558","PLEK2",5099,-998
0.00077919076104188,"ENSG00000235286","AP000925.1",5100,-2132
0.000779887113256941,"ENSG00000147813","NAPRT",5101,251
0.00078051187525998,"ENSG00000136527","TRA2B",5102,274
0.00078073028345709,"ENSG00000115594","IL1R1",5103,-899
0.000780779002751315,"ENSG00000267272","LINC01140",5104,-2742
0.00078191512631338,"ENSG00000063245","EPN1",5105,-936
0.000781994657011317,"ENSG00000185627","PSMD13",5106,-3055
0.000782679400128873,"ENSG00000209082","MT-TL1",5107,-3117
0.000785205679569269,"ENSG00000185710","SMG1P4",5108,918
0.000785205679569269,"ENSG00000279469","AC109454.4",5109,-683
0.000786351555106147,"ENSG00000121764","HCRTR1",5110,12035
0.000786746931958602,"ENSG00000169704","GP9",5111,-1181
0.000787850991844001,"ENSG00000264577","AC010761.1",5112,976
0.000787878479660651,"ENSG00000175087","PDIK1L",5113,-1451
0.000788953163807076,"ENSG00000160741","CRTC2",5114,-1623
0.000791381076434074,"ENSG00000255946","AC069234.1",5115,597
0.0007920206717765,"ENSG00000251348","HSPD1P11",5116,-1485
0.00079314798780753,"ENSG00000166025","AMOTL1",5117,-1053
0.000793658885337335,"ENSG00000180138","CSNK1A1L",5118,-1780
0.000795708544036489,"ENSG00000258872","FDPSP3",5119,-1299
0.000795892765051396,"ENSG00000242457","RBBP4P2",5120,1132
0.000799167224110567,"ENSG00000272578","AP000347.1",5121,7204
0.000799249606764845,"ENSG00000151366","NDUFC2",5122,17496
0.000799514249603265,"ENSG00000229679","AC007327.2",5123,601
0.000801007273464451,"ENSG00000221265","MIR1255A",5124,5918
0.000802543632698446,"ENSG00000259425","AC011767.1",5125,356
0.000805086007886236,"ENSG00000236165","PRADC1P1",5126,2083
0.000805689573121653,"ENSG00000230690","AC013402.1",5127,1756
0.000807194686244696,"ENSG00000129680","MAP7D3",5128,-1867
0.000807208110089447,"ENSG00000162997","PRORSD1P",5129,-684
0.000808550039865491,"ENSG00000278496","AL158062.1",5130,607
0.000808593283961818,"ENSG00000104856","RELB",5131,-1177
0.000809312476028676,"ENSG00000224003","YES1P1",5132,810
0.00081002630541896,"ENSG00000178115","GOLGA8Q",5133,635
0.000810141781426594,"ENSG00000229444","ST3GAL3-AS1",5134,-1113
0.000810355439687041,"ENSG00000167419","LPO",5135,2478
0.000810649044798835,"ENSG00000051180","RAD51",5136,-2008
0.000811777831747529,"ENSG00000105639","JAK3",5137,-1402
0.000813116939623893,"ENSG00000139722","VPS37B",5138,101
0.000813177832881754,"ENSG00000170893","TRH",5139,-1008
0.00081342903811976,"ENSG00000177602","HASPIN",5140,-1331
0.000813495505474245,"ENSG00000241058","NSUN6",5141,-378
0.000814139355484285,"ENSG00000168591","TMUB2",5142,-776
0.000814139355484285,"ENSG00000185614","INKA1",5143,-1367
0.000814139355484285,"ENSG00000197841","ZNF181",5144,-1323
0.000814139355484285,"ENSG00000275278","AC012150.2",5145,2688
0.000814314217180436,"ENSG00000124194","GDAP1L1",5146,2022
0.000814314217180436,"ENSG00000173638","SLC19A1",5147,-1017
0.000814830064758657,"ENSG00000200788","Y_RNA",5148,9153
0.000815704405388232,"ENSG00000263316","AC027763.2",5149,2627
0.000815733287042958,"ENSG00000253574","AC021744.1",5150,434
0.00081676377461901,"ENSG00000269921","AC068620.1",5151,593
0.000816859535539025,"ENSG00000277161","PIGW",5152,-1188
0.000817082313922716,"ENSG00000200389","RNU6-509P",5153,590
0.000817533397687932,"ENSG00000207181","SNORA14B",5154,591
0.0008175704805405,"ENSG00000231073","AL590133.1",5155,844
0.000819359127352734,"ENSG00000252060","RNA5SP464",5156,19851
0.000821258395276966,"ENSG00000149084","HSD17B12",5157,5607
0.000823007997839953,"ENSG00000240869","RN7SL128P",5158,8859
0.000823167082913975,"ENSG00000279366","AC120349.2",5159,554
0.000823320090436775,"ENSG00000184611","KCNH7",5160,-3222
0.000826247130189075,"ENSG00000118113","MMP8",5161,-928
0.000826247130189075,"ENSG00000250848","AC021087.2",5162,-3262
0.000826857943839715,"ENSG00000222511","Y_RNA",5163,3167
0.000826903252612725,"ENSG00000232407","PPIAP70",5164,410
0.000828584717041323,"ENSG00000180817","PPA1",5165,-2079
0.000829598259928733,"ENSG00000145708","CRHBP",5166,-615
0.000832653037479296,"ENSG00000266907","AC006116.1",5167,-947
0.000834015501363548,"ENSG00000233448","PMS2P9",5168,NA
0.000836505415149159,"ENSG00000138079","SLC3A1",5169,-2344
0.000836533150902466,"ENSG00000253475","AC103769.1",5170,9637
0.000836648245330927,"ENSG00000143811","PYCR2",5171,14028
0.000836648245330927,"ENSG00000180785","OR51E1",5172,NA
0.000838525629779083,"ENSG00000165506","DNAAF2",5173,-1069
0.000838579173012145,"ENSG00000213020","ZNF611",5174,-579
0.000838657953717526,"ENSG00000253535","AC120193.1",5175,690
0.000839015513429548,"ENSG00000141968","VAV1",5176,-1492
0.000839015513429548,"ENSG00000181904","C5orf24",5177,-1612
0.000839137209987252,"ENSG00000263361","MIR378H",5178,595
0.000840791162292582,"ENSG00000196666","FAM180B",5179,-1168
0.000841682215636457,"ENSG00000170262","MRAP",5180,517
0.00084191437899101,"ENSG00000156030","MIDEAS",5181,-1295
0.000842512731436146,"ENSG00000146215","CRIP3",5182,-4395
0.000842512731436146,"ENSG00000198832","SELENOM",5183,-1772
0.000845478734656746,"ENSG00000232136","DUXAP7",5184,607
0.000846048099815986,"ENSG00000130589","HELZ2",5185,-956
0.000847348095582427,"ENSG00000164038","SLC9B2",5186,-2109
0.000847494356874159,"ENSG00000278487","AC106800.3",5187,597
0.000847632789624359,"ENSG00000226471","Z93930.2",5188,1391
0.000849824684558922,"ENSG00000105619","TFPT",5189,-1278
0.000850849094066293,"ENSG00000125818","PSMF1",5190,-1639
0.000851552392472235,"ENSG00000228413","AC024937.1",5191,4974
0.000851653731998958,"ENSG00000227813","Z82190.1",5192,422
0.000852404745496998,"ENSG00000170088","TMEM192",5193,-1639
0.000853932425808641,"ENSG00000117362","APH1A",5194,-344
0.000854197429573539,"ENSG00000251332","PSME2P4",5195,669
0.000855278308747294,"ENSG00000132581","SDF2",5196,-1133
0.000858280828600337,"ENSG00000244004","RPS3AP19",5197,3863
0.00086052676003375,"ENSG00000147443","DOK2",5198,-1183
0.000860856064654304,"ENSG00000246548","LINC02288",5199,-2986
0.000862749042265289,"ENSG00000182512","GLRX5",5200,-963
0.000862753981382493,"ENSG00000231160","KLF3-AS1",5201,7834
0.000862988833183674,"ENSG00000004809","SLC22A16",5202,-2350
0.000863316790739709,"ENSG00000204345","CD300LD",5203,-1608
0.000864359055545214,"ENSG00000073169","SELENOO",5204,-1435
0.000865286823379164,"ENSG00000099219","ERMP1",5205,-2072
0.000867948373256644,"ENSG00000198435","NRARP",5206,9089
0.000869415220547696,"ENSG00000211820","TRAV41",5207,3197
0.000869926015194992,"ENSG00000267476","AC104365.1",5208,2313
0.000870912231653424,"ENSG00000239917","RPS10P16",5209,605
0.00087206688662973,"ENSG00000139433","GLTP",5210,-1019
0.000872574316536045,"ENSG00000225311","AL024474.2",5211,1763
0.000875558304646476,"ENSG00000136928","GABBR2",5212,-2573
0.000876513857068846,"ENSG00000233623","PGAM1P11",5213,825
0.000878497187996052,"ENSG00000248334","WHAMMP2",5214,-1163
0.000879579221479627,"ENSG00000198373","WWP2",5215,-712
0.00088001468455492,"ENSG00000249709","ZNF564",5216,-2725
0.00088001468455492,"ENSG00000276043","UHRF1",5217,-9
0.000880281998879302,"ENSG00000177731","FLII",5218,-1360
0.000880373332663383,"ENSG00000256898","ARPC3P4",5219,10698
0.000880761287408519,"ENSG00000105617","LENG1",5220,-838
0.000880761287408519,"ENSG00000143502","SUSD4",5221,-1775
0.000885356654523619,"ENSG00000233990","AL353754.1",5222,2597
0.000885631770749183,"ENSG00000171433","GLOD5",5223,2357
0.000886221738051469,"ENSG00000199377","RNU5F-1",5224,321
0.000886238322702507,"ENSG00000268743","AC008737.1",5225,2154
0.000887081575400115,"ENSG00000264966","MIR5094",5226,620
0.000887081575400115,"ENSG00000273449","AC093788.1",5227,-1260
0.000887879594135122,"ENSG00000103490","PYCARD",5228,-126
0.000888196179191791,"ENSG00000133114","GPALPP1",5229,-953
0.000889919678677436,"ENSG00000270062","AL606834.2",5230,5768
0.00089133186273213,"ENSG00000137338","PGBD1",5231,311
0.000891438512702782,"ENSG00000229358","DPY19L1P1",5232,-3751
0.000892808185973983,"ENSG00000272477","AC144521.1",5233,486
0.000895906665707764,"ENSG00000207385","RNU6-310P",5234,614
0.0008965836199461,"ENSG00000162585","FAAP20",5235,-3319
0.000899499265131353,"ENSG00000257298","AC008147.2",5236,701
0.000899499265131353,"ENSG00000260648","AC020658.3",5237,606
0.000899559248371966,"ENSG00000207175","RNU1-67P",5238,5951
0.000899559248371966,"ENSG00000219608","HIGD1AP16",5239,2842
0.000899559248371966,"ENSG00000225940","C5orf67",5240,-3595
0.000901703301747219,"ENSG00000134248","LAMTOR5",5241,-982
0.000902683211419553,"ENSG00000215256","DHRS4-AS1",5242,-1287
0.000902698421670389,"ENSG00000188322","SBK1",5243,-1095
0.000903900625033065,"ENSG00000241106","HLA-DOB",5244,5289
0.000904624992337156,"ENSG00000269938","AC068790.2",5245,2807
0.000905111585406056,"ENSG00000088340","FER1L4",5246,4180
0.000905111585406056,"ENSG00000095906","NUBP2",5247,-1817
0.000907647074236073,"ENSG00000240970","RPL23AP64",5248,8018
0.000907764661757309,"ENSG00000251002","AC244502.1",5249,7184
0.000907852671473947,"ENSG00000227355","AL359644.1",5250,6583
0.000911054982027559,"ENSG00000187624","C17orf97",5251,-338
0.000914804355479083,"ENSG00000207445","SNORD15B",5252,9509
0.000915330679234848,"ENSG00000108557","RAI1",5253,-1615
0.000917539581661962,"ENSG00000188487","INSC",5254,-928
0.000918406592855218,"ENSG00000065526","SPEN",5255,-1761
0.000918406592855218,"ENSG00000138050","THUMPD2",5256,-1080
0.000918406592855218,"ENSG00000169224","GCSAML",5257,-1506
0.00091886594212075,"ENSG00000066651","TRMT11",5258,-665
0.00091886594212075,"ENSG00000279089","AC005839.1",5259,-1649
0.00091937915541328,"ENSG00000271967","AL583856.2",5260,2993
0.000919860634754389,"ENSG00000231654","RPS6KA2-AS1",5261,2920
0.000921393684988956,"ENSG00000138018","SELENOI",5262,-1994
0.00092156682818905,"ENSG00000234162","AC009505.1",5263,616
0.000923059981050165,"ENSG00000263893","AC080037.2",5264,540
0.000923339885441461,"ENSG00000134644","PUM1",5265,-1687
0.000923339885441461,"ENSG00000241493","AC018638.3",5266,10703
0.000923709051434724,"ENSG00000166444","DENND2B",5267,1940
0.00092521070830588,"ENSG00000172336","POP7",5268,-784
0.00092521070830588,"ENSG00000230536","AL360268.1",5269,3040
0.000925588373122281,"ENSG00000234886","MTND5P26",5270,407
0.000928015528584081,"ENSG00000113356","POLR3G",5271,-550
0.000929832242813737,"ENSG00000164022","AIMP1",5272,-448
0.000929832242813737,"ENSG00000228852","AC092802.2",5273,5012
0.000930341804819671,"ENSG00000138078","PREPL",5274,1030
