"gene","GTExN7MScountsPUBLISHED","GTExNFK9countsPUBLISHED","GTExO5YTcountsPUBLISHED","GDC2821countsPUBLISHED","GDC2828countsPUBLISHED","GDC2839countsPUBLISHED","padj","symbol","rank","rank_change"
"ENSG00000257941",0,0,0,35,15,39,0.000425127655531466,"AC011611.5",4504,2615
"ENSG00000163956",2836,3891,23272,2742,2837,1646,0.000425674675170481,"LRPAP1",4505,-1334
"ENSG00000008869",680,485,1027,4243,4958,7480,0.000426091484182915,"HEATR5B",4506,-1530
"ENSG00000104964",8558,7584,4749,3344,2979,2869,0.000426440649586053,"TLE5",4507,552
"ENSG00000174460",6,29,23,1,3,2,0.000426589092253924,"ZCCHC12",4508,-2207
"ENSG00000183765",83,76,104,580,863,581,0.000426593272977284,"CHEK2",4509,-693
"ENSG00000238111",0,0,0,37,24,21,0.000426886865909054,"RPS13P4",4510,315
"ENSG00000249855",24,17,21,145,353,282,0.000426886865909054,"EEF1A1P19",4511,12218
"ENSG00000252634",0,0,0,30,9,88,0.000426886865909054,"RN7SKP219",4512,395
"ENSG00000268087",11,10,9,129,135,96,0.000427864122012515,"AC008764.2",4513,10470
"ENSG00000278418",0,0,0,23,20,44,0.000429546733000119,"MIR6512",4514,506
"ENSG00000272767",0,0,0,38,18,28,0.000430264426233109,"JMJD1C-AS1",4515,432
"ENSG00000213903",2155,3819,22023,2283,2288,1782,0.000431338989034974,"LTB4R",4516,-970
"ENSG00000199683",0,0,0,22,24,36,0.000431990097725104,"RN7SKP185",4517,530
"ENSG00000166803",60,16,21,300,952,1084,0.000432706568070415,"PCLAF",4518,-1384
"ENSG00000225187",2,0,0,40,89,44,0.000432706568070415,"AC073283.1",4519,756
"ENSG00000171148",1389,2435,13786,1235,1564,1222,0.000432992709781874,"TADA3",4520,-874
"ENSG00000222460",0,1,0,30,37,49,0.000433573584954855,"RN7SKP271",4521,748
"ENSG00000272412",0,0,0,20,25,39,0.000433685494232131,"RN7SL778P",4522,554
"ENSG00000242290",0,0,0,51,7,65,0.000433814013335958,"ZBTB20-AS5",4523,389
"ENSG00000233429",26,87,222,39,22,19,0.000434584735140892,"HOTAIRM1",4524,-953
"ENSG00000186118",0,0,1,55,26,37,0.000435000590471486,"TEX38",4525,-1150
"ENSG00000260685",0,0,0,61,6,63,0.000435632656515562,"AC027104.1",4526,374
"ENSG00000265396",0,0,0,22,42,21,0.000436946403699868,"MIR3128",4527,2577
"ENSG00000274001",0,0,0,27,23,29,0.000436946403699868,"AL512506.1",4528,546
"ENSG00000197056",40,100,221,941,988,1393,0.000437621626595124,"ZMYM1",4529,-1312
"ENSG00000052126",45,74,19,552,985,1691,0.000438194468381131,"PLEKHA5",4530,-1815
"ENSG00000156639",3717,1759,5244,1804,2038,1797,0.000438194468381131,"ZFAND3",4531,-1330
"ENSG00000230542",6,2,0,80,132,121,0.000438485366481465,"LINC00102",4532,1286
"ENSG00000254900",0,0,0,22,35,24,0.00043908836349638,"AC091053.2",4533,539
"ENSG00000212939",6,0,5,98,55,206,0.000440533382103526,"Z97192.1",4534,-1009
"ENSG00000125746",812,703,1928,845,692,607,0.000441768049694313,"EML2",4535,-2307
"ENSG00000224848",2,0,0,129,40,36,0.000441861656920188,"AL589843.1",4536,3644
"ENSG00000141985",1758,1537,2662,1681,937,967,0.000442494105666191,"SH3GL1",4537,-70
"ENSG00000240210",0,0,0,20,29,32,0.000443021969724269,"AL122013.1",4538,7686
"ENSG00000228728",0,0,0,26,20,36,0.00044638659692982,"PPIAP91",4539,500
"ENSG00000172732",723,956,2305,827,787,726,0.000447449289510489,"MUS81",4540,-1882
"ENSG00000196584",27,16,0,852,738,925,0.000449507936937394,"XRCC2",4541,-3781
"ENSG00000198870",3,10,4,283,64,113,0.000450076654879044,"STKLD1",4542,1504
"ENSG00000129354",64,35,4,2,0,4,0.000450165883037221,"AP1M2",4543,-700
"ENSG00000145949",31,4,8,486,190,709,0.000450282196583612,"MYLK4",4544,-1509
"ENSG00000235328",2,0,6,76,262,26,0.000450282196583612,"AC006946.1",4545,2242
"ENSG00000119938",14,21,32,7,1,1,0.000450854429975736,"PPP1R3C",4546,-2742
"ENSG00000132563",17,12,73,9,4,4,0.000450956207148352,"REEP2",4547,-2412
"ENSG00000185862",13957,15593,82242,3346,13863,4018,0.000451088732147113,"EVI2B",4548,1293
"ENSG00000165449",4,2,5,312,3,515,0.000451167573166557,"SLC16A9",4549,1754
"ENSG00000168610",10376,7938,39654,8964,7375,6380,0.000451167573166557,"STAT3",4550,-1852
"ENSG00000171314",2764,1621,8794,1009,1934,489,0.000451167573166557,"PGAM1",4551,-914
"ENSG00000124813",575,393,419,3640,5675,4821,0.000451969384991255,"RUNX2",4552,-2011
"ENSG00000177674",1884,4593,30452,1286,2675,401,0.000451969384991255,"AGTRAP",4553,-1015
"ENSG00000132024",990,954,2103,1112,888,732,0.000452037145823939,"CC2D1A",4554,-2035
"ENSG00000139193",525,184,396,148,68,15,0.000453504530335015,"CD27",4555,3527
"ENSG00000213578",11,2,28,0,0,0,0.000454383230968871,"CPLX3",4556,NA
"ENSG00000279141",120,29,35,8,6,18,0.000454383230968871,"LINC01451",4557,-1114
"ENSG00000100385",12287,4735,807,1539,396,154,0.000455113971377034,"IL2RB",4558,-793
"ENSG00000167637",30,20,81,327,304,548,0.000455694252245698,"ZNF283",4559,-372
"ENSG00000272588",5,14,4,132,184,142,0.000456928807822638,"AC139887.4",4560,-1719
"ENSG00000237178",0,0,0,24,18,46,0.000459126207347477,"H3P7",4561,2584
"ENSG00000214773",8,0,0,187,177,242,0.000459459167906281,"AC112512.1",4562,-3365
"ENSG00000201388",0,0,0,21,23,39,0.000459803583018479,"SNORA68B",4563,10474
"ENSG00000167703",4773,3828,8779,1359,3041,497,0.000459957182644799,"SLC43A2",4564,-1422
"ENSG00000204439",368,579,2859,321,394,325,0.000460862376160113,"C6orf47",4565,-475
"ENSG00000257176",17,18,91,428,258,1695,0.00046186863457417,"AC009318.1",4566,3088
"ENSG00000229327",0,0,0,18,24,46,0.000462503225962289,"AL391839.1",4567,2628
"ENSG00000279597",0,0,0,28,16,44,0.000463040360609616,"AL031593.1",4568,5429
"ENSG00000223896",0,0,0,36,60,10,0.000463221194791838,"CCNJP2",4569,475
"ENSG00000134061",132,183,206,1510,3782,1089,0.000463362103021383,"CD180",4570,-1613
"ENSG00000166153",1,0,6,43,61,105,0.000464218362481881,"DEPDC4",4571,-75
"ENSG00000253218",4,0,0,97,57,92,0.000464218362481881,"KLF3P1",4572,-1297
"ENSG00000284428",47,9,47,716,234,1024,0.000464218362481881,"AC092329.4",4573,-2526
"ENSG00000266100",2,0,0,66,17,212,0.00046426269460743,"AC007431.2",4574,1686
"ENSG00000136541",268,135,650,142,169,121,0.000466578601284798,"ERMN",4575,-1154
"ENSG00000125898",1240,505,884,436,405,205,0.00046699264970783,"FAM110A",4576,-1129
"ENSG00000088992",3610,2202,2748,954,84,708,0.000467544668520923,"TESC",4577,-1105
"ENSG00000126005",1080,521,2649,509,704,470,0.000467544668520923,"MMP24OS",4578,-901
"ENSG00000243508",2,0,2,41,40,62,0.000467627092588708,"DNAJB6P7",4579,677
"ENSG00000273675",0,0,1,24,57,39,0.000468804961767867,"AL118556.2",4580,-1048
"ENSG00000237651",32,40,105,27,25,21,0.000469146810443225,"C2orf74",4581,5198
"ENSG00000197980",0,0,0,25,11,81,0.000469418258437832,"LEKR1",4582,314
"ENSG00000244607",20,22,80,6,13,2,0.000470115154361427,"CCDC13",4583,13129
"ENSG00000152749",43,91,126,704,568,966,0.000470567320049919,"GPR180",4584,-1195
"ENSG00000123836",922,1974,28411,452,1139,39,0.000472041284077192,"PFKFB2",4585,-1019
"ENSG00000243289",1,0,0,24,67,36,0.000474023853089997,"AGAP13P",4586,8382
"ENSG00000115183",14,18,33,1200,543,54,0.00047428828774948,"TANC1",4587,3426
"ENSG00000211578",0,0,0,23,21,38,0.00047428828774948,"MIR766",4588,11616
"ENSG00000214026",338,568,711,267,330,329,0.00047428828774948,"MRPL23",4589,-566
"ENSG00000236998",0,0,0,40,13,38,0.000474332642206361,"AL354794.2",4590,478
"ENSG00000231887",10,18,16,156,126,230,0.000474589589527586,"PRH1",4591,-3186
"ENSG00000240750",0,0,0,23,33,23,0.000475246100355829,"RN7SL559P",4592,431
"ENSG00000213365",0,0,0,55,8,49,0.000477324352140479,"AP000593.1",4593,2324
"ENSG00000207031",0,0,0,23,16,56,0.000479192777762015,"SNORD59A",4594,500
"ENSG00000101298",187,122,235,99,22,17,0.00047951748993603,"SNPH",4595,-1267
"ENSG00000211794",35,36,8,5,1,0,0.00047951748993603,"TRAV12-3",4596,1759
"ENSG00000274963",7,6,0,63,549,228,0.00047951748993603,"RN7SL600P",4597,1149
"ENSG00000284484",0,0,0,10,47,45,0.00047951748993603,"AC025287.4",4598,3821
"ENSG00000272693",4,5,2,72,69,74,0.00047971710906829,"AC073107.1",4599,3589
"ENSG00000256633",23,36,13,4,4,0,0.000480370201013097,"PDE2A-AS2",4600,-3389
"ENSG00000169994",210,634,446,136,105,207,0.000480456314542239,"MYO7B",4601,-1843
"ENSG00000104147",3,4,9,47,128,80,0.000480712981662152,"OIP5",4602,2299
"ENSG00000167775",595,1214,183,196,44,139,0.000481240933029073,"CD320",4603,-1137
"ENSG00000213152",5,6,2,86,93,77,0.000481605241855072,"RPL7AP60",4604,3903
"ENSG00000201519",0,0,0,22,21,40,0.000481695088464286,"RNU6-645P",4605,509
"ENSG00000249870",3,0,0,48,49,147,0.000481695088464286,"AC005920.2",4606,7723
"ENSG00000267904",11,0,1,216,238,197,0.000481695088464286,"AC024075.1",4607,4683
"ENSG00000277695",0,0,0,45,12,37,0.000481695088464286,"AC097478.3",4608,515
"ENSG00000062716",6141,11302,26641,3928,8315,3780,0.000481863876754004,"VMP1",4609,-1969
"ENSG00000207752",0,0,0,26,27,24,0.000482450557043687,"MIR199A1",4610,21016
"ENSG00000198286",5123,2551,724,812,602,579,0.00048385367790486,"CARD11",4611,-1213
"ENSG00000163346",9250,3579,10356,3313,1702,3865,0.000484224177172285,"PBXIP1",4612,-1393
"ENSG00000125351",190,135,312,1239,1264,1611,0.000484245432893429,"UPF3B",4613,-752
"ENSG00000163281",59,102,146,1084,523,1162,0.000484453554270966,"GNPDA2",4614,-975
"ENSG00000163600",262,165,92,78,19,14,0.000485200106236083,"ICOS",4615,-1109
"ENSG00000225423",0,0,0,21,26,32,0.000485200106236083,"TNPO1P1",4616,10794
"ENSG00000232608",2,0,0,42,51,58,0.000485200106236083,"TIMM9P2",4617,9474
"ENSG00000248932",5,0,36,481,172,622,0.000485200106236083,"AC046134.2",4618,-1817
"ENSG00000137207",1840,2507,10958,1490,1541,1953,0.00048638584435866,"YIPF3",4619,224
"ENSG00000224618",2,0,2,48,46,40,0.000486634305404128,"AC096921.1",4620,3100
"ENSG00000226989",0,0,0,10,30,72,0.000486634305404128,"AL049758.1",4621,2366
"ENSG00000200571",0,0,0,18,41,25,0.000486659690255749,"RNU6-1284P",4622,2684
"ENSG00000231128",4,4,0,125,81,77,0.000486659690255749,"AL137856.1",4623,11325
"ENSG00000181804",208,269,551,185,243,141,0.000486758586275,"SLC9A9",4624,-4
"ENSG00000229917",0,0,0,23,19,43,0.000486758586275,"RPL7P46",4625,2654
"ENSG00000227123",0,0,0,25,28,24,0.000486888612350557,"RPL12P44",4626,5542
"ENSG00000253908",2,0,0,38,54,64,0.000487594217113809,"AC104115.2",4627,-670
"ENSG00000164403",51,94,167,51,23,9,0.000487625369376356,"SHROOM1",4628,-1914
"ENSG00000131097",2,4,0,80,59,84,0.000489125200798461,"HIGD1B",4629,-369
"ENSG00000179331",0,0,0,52,149,2,0.000490304622465245,"RAB39A",4630,1778
"ENSG00000259660",6,0,4,108,61,89,0.000490304622465245,"DNM1P47",4631,-1500
"ENSG00000201071",0,0,0,15,34,37,0.000491769454586605,"Y_RNA",4632,2642
"ENSG00000186517",10425,9484,55134,5836,10233,5057,0.000491973652576551,"ARHGAP30",4633,-938
"ENSG00000259999",0,0,0,16,33,35,0.000491973652576551,"AC009054.1",4634,5507
"ENSG00000182742",49,17,25,281,401,1728,0.000492949492164785,"HOXB4",4635,-1450
"ENSG00000140983",3068,3382,3568,2590,1471,1186,0.000493567560072735,"RHOT2",4636,-1421
"ENSG00000159958",2678,457,1041,524,250,123,0.00049493243593743,"TNFRSF13C",4637,-721
"ENSG00000230184",0,2,0,53,40,57,0.000495333195736702,"SMYD3-IT1",4638,856
"ENSG00000279653",0,0,2,58,37,42,0.000495656466242029,"AC004678.2",4639,3246
"ENSG00000241230",0,0,0,24,34,21,0.000495786316862174,"RN7SL801P",4640,476
"ENSG00000119139",234,199,298,190,98,93,0.000495861355572161,"TJP2",4641,-2193
"ENSG00000233025",2,6,0,101,95,111,0.000495976841013332,"CRYZP1",4642,-1236
"ENSG00000112406",3119,2733,5130,2135,2964,1682,0.000496271858453117,"HECA",4643,-210
"ENSG00000233579",0,0,0,17,29,37,0.000496271858453117,"KRT8P15",4644,560
"ENSG00000272144",9,3,23,96,148,323,0.000496289591388602,"AC025171.4",4645,1683
"ENSG00000226124",10,9,2,310,64,346,0.000496621813840879,"FTCDNL1",4646,-1957
"ENSG00000276819",53,4,20,3,0,1,0.000496621813840879,"TRBV15",4647,-458
"ENSG00000235183",0,0,0,18,25,41,0.000497555175622809,"SRP14P3",4648,526
"ENSG00000279166",54,17,28,486,852,318,0.000497555175622809,"AC009951.4",4649,-981
"ENSG00000254837",2,6,12,70,81,168,0.000498572806686872,"AP001372.2",4650,-1266
"ENSG00000236003",2,0,0,41,42,85,0.0004999338889339,"AC007731.3",4651,71
"ENSG00000210195",3,0,0,23,141,122,0.000500745449802547,"MT-TT",4652,-2614
"ENSG00000241057",44,32,38,16,7,14,0.000501207184609557,"AC004951.3",4653,15031
"ENSG00000136689",1210,1441,8095,264,1169,188,0.00050168735008666,"IL1RN",4654,-847
"ENSG00000235440",6,0,2,60,128,94,0.000503307445978518,"RPS2P15",4655,-1546
"ENSG00000222986",0,0,0,28,34,18,0.000505087487006152,"RNU5A-5P",4656,550
"ENSG00000196950",149,299,210,1977,2076,2751,0.000506586390677771,"SLC39A10",4657,-1325
"ENSG00000204560",1462,1258,4289,1366,1353,957,0.000506586390677771,"DHX16",4658,-1066
"ENSG00000247572",37,18,22,374,213,519,0.000506586390677771,"CKMT2-AS1",4659,-1283
"ENSG00000197847",13,6,37,563,80,385,0.000506954769514873,"SLC22A20P",4660,-257
"ENSG00000170006",2362,2976,6324,1419,2782,1440,0.000510257546457742,"TMEM154",4661,-899
"ENSG00000100526",22,4,14,194,321,167,0.000514891297029958,"CDKN3",4662,-1654
"ENSG00000106733",294,329,1868,322,158,192,0.000515269310021728,"NMRK1",4663,-1277
"ENSG00000207399",0,0,0,26,26,24,0.000515652401913491,"RNU6-1011P",4664,10831
"ENSG00000166484",1230,753,1336,593,609,216,0.000515750198736278,"MAPK7",4665,-1328
"ENSG00000253537",3,4,2,57,47,126,0.000515750198736278,"PCDHGA7",4666,-707
"ENSG00000228065",0,0,4,493,52,9,0.000515899911272593,"LINC01515",4667,2049
"ENSG00000273149",46,6,1,0,0,0,0.000516622191576484,"AL138963.3",4668,NA
"ENSG00000277969",34,140,238,47,35,39,0.000517830950630586,"AC006449.6",4669,-333
"ENSG00000251880",0,0,0,22,33,23,0.000518055999645558,"RNU7-75P",4670,10121
"ENSG00000147697",0,2,0,2,165,417,0.000518914393115223,"GSDMC",4671,-1058
"ENSG00000249140",3,0,0,63,56,57,0.000519491890207867,"PRDX2P3",4672,2773
"ENSG00000253562",0,0,0,25,22,30,0.000519943968004207,"AC107909.2",4673,16132
"ENSG00000130775",12507,13555,67176,4462,9949,1058,0.000521563032764307,"THEMIS2",4674,-955
"ENSG00000116678",23,52,208,3746,709,775,0.000523781757919383,"LEPR",4675,-849
"ENSG00000207144",0,0,0,19,33,27,0.000524199676052799,"RNU6-1297P",4676,564
"ENSG00000254273",0,0,0,39,16,28,0.000525493438556836,"AC018620.1",4677,557
"ENSG00000221518",0,0,0,20,27,31,0.000525549447467521,"RNU6ATAC16P",4678,565
"ENSG00000112186",6,24,104,5,0,0,0.000525676053316484,"CAP2",4679,-3330
"ENSG00000204305",453,428,1274,375,471,270,0.000526658965919204,"AGER",4680,-3429
"ENSG00000259632",4,0,0,141,54,72,0.000526658965919204,"AC090971.4",4681,-1389
"ENSG00000170482",21,5,20,169,174,274,0.000526845468546745,"SLC23A1",4682,4793
"ENSG00000103353",306,212,337,2033,1889,2052,0.000528943630965937,"UBFD1",4683,-1160
"ENSG00000215114",2488,2168,19108,1834,1726,1782,0.000528943630965937,"UBXN2B",4684,-1228
"ENSG00000112425",41,72,72,798,378,576,0.000529731693329244,"EPM2A",4685,-655
"ENSG00000231181",5,0,1,80,72,72,0.000531390453735865,"AL954705.1",4686,-1293
"ENSG00000225364",2,0,0,59,25,122,0.000532507802596369,"ATP6V0E1P1",4687,3686
"ENSG00000235253",14,0,2,265,172,455,0.000532507802596369,"AC010240.2",4688,-2541
"ENSG00000055609",2146,1130,2034,14917,13761,13716,0.000533665219257139,"KMT2C",4689,-1265
"ENSG00000159339",8144,3619,26406,4439,2279,598,0.000534450722778037,"PADI4",4690,-1091
"ENSG00000168101",455,644,1396,358,472,507,0.000535533152424734,"NUDT16L1",4691,-509
"ENSG00000220744",2,0,1,30,51,66,0.000535752011265226,"RPL5P18",4692,2365
"ENSG00000152620",120,151,146,1156,1056,974,0.000537663209813202,"NADK2",4693,-3310
"ENSG00000136997",609,535,999,5421,3328,4644,0.000537791547143579,"MYC",4694,-3073
"ENSG00000261630",1,0,0,44,26,41,0.0005388949522879,"AC007496.2",4695,731
"ENSG00000230806",0,0,0,17,46,23,0.000540408478263742,"SRGAP2-AS1",4696,2698
"ENSG00000256640",0,0,0,24,17,44,0.000540691612902088,"AC023051.2",4697,479
"ENSG00000272256",0,2,0,79,24,83,0.000540691612902088,"AC044849.1",4698,17148
"ENSG00000235674",12,7,17,104,159,101,0.000540943140157447,"LDHAP2",4699,-824
"ENSG00000166169",2801,1614,1385,679,852,868,0.000540968291519709,"POLL",4700,-406
"ENSG00000238966",0,0,0,39,18,24,0.000540968291519709,"AC090571.1",4701,19010
"ENSG00000237877",3,3,0,86,40,153,0.000541383467426691,"LINC01473",4702,5985
"ENSG00000163406",125,75,600,2387,2294,3726,0.000541504000381572,"SLC15A2",4703,-440
"ENSG00000261783",3,0,5,46,63,74,0.000541719822793915,"AC009054.2",4704,-485
"ENSG00000182670",1499,1051,1102,12251,9723,12254,0.000542404140342095,"TTC3",4705,-2187
"ENSG00000239407",4,0,0,111,43,123,0.000542977309919135,"Z68871.1",4706,-1267
"ENSG00000107614",75,115,252,910,978,1727,0.000543105352097358,"TRDMT1",4707,418
"ENSG00000125731",540,237,209,140,29,82,0.000543876720533475,"SH2D3A",4708,-1409
"ENSG00000107562",143,47,22,32262,1887,41,0.000543888921664514,"CXCL12",4709,-1168
"ENSG00000123405",5969,9295,78976,5902,2989,6448,0.000544353478137126,"NFE2",4710,-925
"ENSG00000108950",26,128,5449,126,57,43,0.000545012446296443,"FAM20A",4711,NA
"ENSG00000169442",1875,4561,1840,1443,694,544,0.000545012446296443,"CD52",4712,3244
"ENSG00000197603",169,131,40,2104,1772,3390,0.000545063039521599,"CPLANE1",4713,-1652
"ENSG00000233223",54,51,111,36,45,31,0.000545063039521599,"AC016876.1",4714,-3835
"ENSG00000132915",0,1,1,22,103,43,0.000545146002070959,"PDE6A",4715,2083
"ENSG00000114784",1239,1398,6588,982,808,1255,0.000546863955902867,"EIF1B",4716,-982
"ENSG00000077549",10422,8788,40056,7689,9839,6309,0.000546973292210821,"CAPZB",4717,-2216
"ENSG00000225442",1,0,0,36,29,44,0.000546973292210821,"MPRIP-AS1",4718,711
"ENSG00000164626",70,29,56,692,352,998,0.000547775318308221,"KCNK5",4719,-1677
"ENSG00000267083",0,0,0,15,31,38,0.00054806136983812,"KRT18P61",4720,537
"ENSG00000076706",71,167,216,91,40,34,0.000548761372311564,"MCAM",4721,-3116
"ENSG00000149609",0,0,0,20,36,23,0.000549180405801674,"C20orf144",4722,6543
"ENSG00000107560",129,113,418,1368,1424,1708,0.000550938234085426,"RAB11FIP2",4723,-1328
"ENSG00000237243",0,0,0,18,47,21,0.000552747881106335,"CREB3L2-AS1",4724,549
"ENSG00000265728",0,0,0,2,32,181,0.000553227402748673,"AP001099.1",4725,1753
"ENSG00000274954",0,0,0,26,20,31,0.000553705372049337,"AC090971.5",4726,587
"ENSG00000241651",0,0,0,18,28,33,0.000554685814469932,"AC099340.1",4727,2326
"ENSG00000260231",231,272,391,74,71,3,0.000555158281275609,"KDM7A-DT",4728,-206
"ENSG00000199933",2,0,0,42,50,54,0.000555258599252604,"RNY1P16",4729,4398
"ENSG00000167332",9,13,5,0,0,0,0.000555358667900425,"OR51E2",4730,NA
"ENSG00000184307",42,48,34,967,195,1424,0.00055769740143516,"ZDHHC23",4731,-945
"ENSG00000129667",3429,2480,8937,1809,3045,1240,0.00055801938542511,"RHBDF2",4732,-1980
"ENSG00000170442",89,21,0,0,1,0,0.00055801938542511,"KRT86",4733,-337
"ENSG00000236457",0,0,0,23,20,36,0.00055941115476365,"AC090617.1",4734,2788
"ENSG00000212128",0,3,0,42,59,104,0.000559890404831295,"TAS2R13",4735,-172
"ENSG00000110697",3181,2581,6865,2587,2814,1392,0.000562320883949736,"PITPNM1",4736,-1568
"ENSG00000140025",26,16,43,230,180,296,0.000564113198732919,"EFCAB11",4737,-2508
"ENSG00000163545",850,1184,6453,277,403,7,0.000564113198732919,"NUAK2",4738,-836
"ENSG00000267234",0,0,0,15,24,51,0.000565054148127573,"AC092067.1",4739,2633
"ENSG00000201944",0,0,0,23,27,25,0.000565905986872017,"SNORA72",4740,5763
"ENSG00000266541",0,0,1,16,51,65,0.000565905986872017,"AP001381.1",4741,747
"ENSG00000201348",0,0,0,22,18,44,0.000567429564738792,"RNU105B",4742,556
"ENSG00000273582",0,0,0,19,93,11,0.000567429564738792,"AC009093.5",4743,11557
"ENSG00000228906",6,4,0,122,82,193,0.000567451290029171,"AL353804.1",4744,-1517
"ENSG00000232543",0,0,0,49,7,56,0.000567451290029171,"IGHD4-11",4745,2424
"ENSG00000130305",560,575,2337,572,471,446,0.000567475080931986,"NSUN5",4746,-1548
"ENSG00000283176",2,0,0,47,65,38,0.000568130445565212,"AC103706.2",4747,3333
"ENSG00000214626",2,0,0,46,42,59,0.0005692113906076,"POLR3DP1",4748,-707
"ENSG00000109534",76,75,108,588,501,698,0.00056952740587829,"GAR1",4749,-1234
"ENSG00000212643",8,9,8,0,0,0,0.000570094364811194,"ZRSR2P1",4750,NA
"ENSG00000145907",1208,1402,1753,8519,9811,9465,0.000570517947047352,"G3BP1",4751,-1612
"ENSG00000250656",0,0,0,59,13,24,0.000571222966715511,"ST3GAL1P1",4752,531
"ENSG00000177628",1738,1383,15657,1243,1421,759,0.000571390060373192,"GBA",4753,-893
"ENSG00000242198",2,0,2,57,43,35,0.000571390060373192,"AC008897.1",4754,5597
"ENSG00000198128",0,0,0,42,2,152,0.000572267329161531,"OR2L3",4755,303
"ENSG00000260261",24,13,26,480,95,480,0.000572267329161531,"AC124944.2",4756,1639
"ENSG00000228657",2,0,0,44,66,40,0.000573447792352986,"RPL23AP58",4757,1346
"ENSG00000164096",1818,2917,22723,1504,1829,1840,0.000573923299582562,"C4orf3",4758,-730
"ENSG00000257058",0,0,0,25,51,14,0.000574218137196119,"AP001363.2",4759,547
"ENSG00000113396",0,2,2,308,41,13,0.000575095470286664,"SLC27A6",4760,851
"ENSG00000272909",22,29,20,2,3,8,0.000575123972231009,"AL122035.2",4761,NA
"ENSG00000279573",6,0,0,110,132,132,0.000575270526102519,"AC134407.2",4762,-1834
"ENSG00000251957",0,0,0,32,16,32,0.000575446868722909,"RNU6-1095P",4763,7899
"ENSG00000171223",15045,7249,22227,10216,6363,5269,0.000575686682345294,"JUNB",4764,1434
"ENSG00000184515",36,18,26,8,6,1,0.000575750092065591,"BEX5",4765,-1791
"ENSG00000228526",4,2,23,165,108,127,0.000577184119650091,"MIR34AHG",4766,-949
"ENSG00000163374",4055,2987,5757,2922,2581,3137,0.000577236756395171,"YY1AP1",4767,599
"ENSG00000157741",224,155,1035,4812,3432,4566,0.00057806446765123,"UBN2",4768,-996
"ENSG00000160360",106,49,78,3112,352,1468,0.00057806446765123,"GPSM1",4769,-923
"ENSG00000102796",518,445,1595,446,245,432,0.000578153801258566,"DHRS12",4770,5039
"ENSG00000263370",2,0,7,58,119,48,0.000578417643716013,"AC104564.1",4771,7823
"ENSG00000112782",67,47,87,31,10,3,0.000578419445712523,"CLIC5",4772,-2103
"ENSG00000166411",121,99,98,1039,1374,731,0.000579049506798388,"IDH3A",4773,-585
"ENSG00000166946",1915,3452,19448,1584,2001,2136,0.000579049506798388,"CCNDBP1",4774,-1672
"ENSG00000131143",3399,4804,7878,4082,3843,3352,0.000579056913361941,"COX4I1",4775,-1066
"ENSG00000232623",0,0,0,32,29,17,0.000579780028129895,"MRAP-AS1",4776,591
"ENSG00000116670",388,998,2227,576,458,347,0.000579941163418926,"MAD2L2",4777,-1489
"ENSG00000229029",0,0,1,75,17,40,0.000579954068609872,"CDCA4P1",4778,2183
"ENSG00000049247",12,27,4,1,0,0,0.000580331645708038,"UTS2",4779,-1903
"ENSG00000086548",1356,91,40,55,7,50,0.000580331645708038,"CEACAM6",4780,-1204
"ENSG00000279759",73,11,34,969,963,449,0.000580688072179848,"AC118344.2",4781,-2273
"ENSG00000254791",2,0,0,63,86,26,0.000580768540311279,"FAR1-IT1",4782,692
"ENSG00000226054",4,1,8,67,67,60,0.000581099373534582,"MEMO1P1",4783,6310
"ENSG00000100325",12549,5344,3569,2540,2444,2035,0.000581130736194693,"ASCC2",4784,-1124
"ENSG00000264304",15,4,22,196,125,144,0.000581130736194693,"AC024267.3",4785,8256
"ENSG00000222431",0,0,0,21,21,37,0.000581153984258778,"RNU6-141P",4786,558
"ENSG00000143476",137,20,56,1175,1775,1333,0.000583413351456401,"DTL",4787,-1623
"ENSG00000237672",11,1,0,232,173,294,0.000583588161016517,"KRR1P1",4788,524
"ENSG00000259120",2,2,0,35,92,56,0.000584982508537257,"SMIM6",4789,-1095
"ENSG00000245205",17,8,12,105,185,213,0.000585152735046871,"EEF1A1P4",4790,8097
"ENSG00000261170",0,0,0,17,37,26,0.000586234225355258,"AC009053.3",4791,17771
"ENSG00000178927",3190,6541,37946,3439,4288,2083,0.000587054578319726,"CYBC1",4792,-1910
"ENSG00000206573",79,173,277,1256,1316,1253,0.000587054578319726,"THUMPD3-AS1",4793,546
"ENSG00000254649",2,0,14,106,208,79,0.000587054578319726,"AP003086.2",4794,3425
"ENSG00000085733",389,374,220,194,67,63,0.000588809448407665,"CTTN",4795,-2222
"ENSG00000250519",0,0,0,27,32,18,0.000588809448407665,"AP002784.1",4796,17893
"ENSG00000265462",0,0,0,16,24,45,0.000589446009237464,"MIR3680-1",4797,2691
"ENSG00000264829",0,2,0,33,50,81,0.000589763811353363,"AC087749.2",4798,2300
"ENSG00000272672",0,0,0,20,41,20,0.000589869262656685,"AL391497.1",4799,566
"ENSG00000181404",129,179,316,95,113,138,0.000591554791733082,"WASHC1",4800,-1412
"ENSG00000249876",0,0,0,18,19,52,0.000591774746034775,"AC010285.2",4801,520
"ENSG00000233848",0,0,0,30,19,27,0.000591968560643644,"AL513188.1",4802,580
"ENSG00000237082",1,0,0,55,33,25,0.000591968560643644,"COX5BP6",4803,5104
"ENSG00000235481",4,6,0,97,133,118,0.00059314714252716,"UBE2R2-AS1",4804,10164
