"padj","gene","symbol","rank","rank_change"
3.78443583269757e-11,"ENSG00000139832","RAB20",193,178
3.94385474627055e-11,"ENSG00000109846","CRYAB",194,577
4.04068719857767e-11,"ENSG00000118193","KIF14",195,-26
4.04758843397169e-11,"ENSG00000071794","HLTF",196,13011
4.05034505471771e-11,"ENSG00000145734","BDP1",197,317
4.05720987458397e-11,"ENSG00000235257","ITGA9-AS1",198,551
4.23388807658372e-11,"ENSG00000274422","AC245060.5",199,416
4.48051754539987e-11,"ENSG00000077984","CST7",200,175
5.11322229021767e-11,"ENSG00000171552","BCL2L1",201,139
5.25973399686307e-11,"ENSG00000184445","KNTC1",202,174
5.39051536660438e-11,"ENSG00000146414","SHPRH",203,250
5.39051536660438e-11,"ENSG00000213275","IFITM9P",204,3371
5.89260209307703e-11,"ENSG00000166004","CEP295",205,201
6.15087608780128e-11,"ENSG00000112303","VNN2",206,124
6.4288119756149e-11,"ENSG00000162545","CAMK2N1",207,346
6.51102339260904e-11,"ENSG00000148344","PTGES",208,165
6.80213816822775e-11,"ENSG00000110047","EHD1",209,243
7.19003027452051e-11,"ENSG00000146263","MMS22L",210,149
7.46071348312473e-11,"ENSG00000139112","GABARAPL1",211,175
7.54149437805081e-11,"ENSG00000158022","TRIM63",212,827
7.77075605802087e-11,"ENSG00000100284","TOM1",213,294
7.78964911549144e-11,"ENSG00000157657","ZNF618",214,186
7.8372828411063e-11,"ENSG00000260852","FBXL19-AS1",215,28
7.94511402505661e-11,"ENSG00000242094","FOXP1-IT1",216,33
8.0033085106197e-11,"ENSG00000244734","HBB",217,138
8.44963958118008e-11,"ENSG00000160570","DEDD2",218,114
9.23185494380296e-11,"ENSG00000260592","AC130456.3",219,-98
1.01390371612313e-10,"ENSG00000105287","PRKD2",220,243
1.16292031187084e-10,"ENSG00000250802","ZBED3-AS1",221,120
1.19386171779044e-10,"ENSG00000144407","PTH2R",222,170
1.19448927307243e-10,"ENSG00000269981","AL627309.7",223,650
1.26077409495812e-10,"ENSG00000109472","CPE",224,646
1.27170331596208e-10,"ENSG00000118495","PLAGL1",225,337
1.36367062006015e-10,"ENSG00000117984","CTSD",226,-151
1.45301619030771e-10,"ENSG00000164047","CAMP",227,207
1.50646894464411e-10,"ENSG00000105374","NKG7",228,194
1.51986966236168e-10,"ENSG00000147454","SLC25A37",229,277
1.61877281212328e-10,"ENSG00000178814","OPLAH",230,292
1.61877281212328e-10,"ENSG00000257335","MGAM",231,192
1.62366780751586e-10,"ENSG00000172354","GNB2",232,206
1.65570642956421e-10,"ENSG00000221983","UBA52",233,223
1.66208093596069e-10,"ENSG00000120306","CYSTM1",234,212
1.67700434457829e-10,"ENSG00000145901","TNIP1",235,261
1.86881685210732e-10,"ENSG00000223722","IFITM3P2",236,1968
1.9049138968671e-10,"ENSG00000171051","FPR1",237,170
1.93340278485291e-10,"ENSG00000116991","SIPA1L2",238,296
2.02606899058029e-10,"ENSG00000172469","MANEA",239,235
2.04510202428722e-10,"ENSG00000136824","SMC2",240,187
2.10770052362447e-10,"ENSG00000267041","ZNF850",241,403
2.22785066651462e-10,"ENSG00000225720","AL031846.1",242,1437
2.31404436159161e-10,"ENSG00000169583","CLIC3",243,229
2.32631751969957e-10,"ENSG00000125498","KIR2DL1",244,112
2.35742817235693e-10,"ENSG00000100100","PIK3IP1",245,254
2.55979300201178e-10,"ENSG00000127914","AKAP9",246,247
2.69375574037341e-10,"ENSG00000117298","ECE1",247,223
2.69375574037341e-10,"ENSG00000171877","FRMD5",248,187
2.71213945593246e-10,"ENSG00000136982","DSCC1",249,121
2.76499255357623e-10,"ENSG00000168899","VAMP5",250,130
2.79782667146467e-10,"ENSG00000164512","ANKRD55",251,84
2.82276796022579e-10,"ENSG00000152455","SUV39H2",252,838
2.9152036731783e-10,"ENSG00000107223","EDF1",253,332
2.9152036731783e-10,"ENSG00000167083","GNGT2",254,98
3.18079575447143e-10,"ENSG00000170290","SLN",255,305
3.22687714328801e-10,"ENSG00000109107","ALDOC",256,163
3.22687714328801e-10,"ENSG00000188536","HBA2",257,158
3.22687714328801e-10,"ENSG00000271270","TMCC1-AS1",258,179
3.29966513450194e-10,"ENSG00000181722","ZBTB20",259,52
3.58313651078885e-10,"ENSG00000126934","MAP2K2",260,561
3.91526560428261e-10,"ENSG00000203999","LINC01270",261,335
3.9262901324083e-10,"ENSG00000204767","INSYN2B",262,1463
3.95934759700565e-10,"ENSG00000162390","ACOT11",263,389
4.01907903613866e-10,"ENSG00000140264","SERF2",264,-27
4.04300846296147e-10,"ENSG00000277443","MARCKS",265,163
4.31261237872485e-10,"ENSG00000122779","TRIM24",266,290
4.52869535476787e-10,"ENSG00000101335","MYL9",267,749
4.8022362687432e-10,"ENSG00000008056","SYN1",268,146
4.8264759551531e-10,"ENSG00000265713","AC023389.2",269,55
4.82706406510755e-10,"ENSG00000111247","RAD51AP1",270,278
5.05058049383651e-10,"ENSG00000178502","KLHL11",271,-104
5.23522579923478e-10,"ENSG00000116871","MAP7D1",272,255
5.56847380071475e-10,"ENSG00000198482","ZNF808",273,705
6.026433909411e-10,"ENSG00000107890","ANKRD26",274,904
6.05410535577731e-10,"ENSG00000102010","BMX",275,234
6.14085908904386e-10,"ENSG00000133739","LRRCC1",276,250
6.36930376944611e-10,"ENSG00000153395","LPCAT1",277,274
6.71264612518967e-10,"ENSG00000272219","AC005072.1",278,133
7.19243423346973e-10,"ENSG00000102871","TRADD",279,314
7.51646074273405e-10,"ENSG00000175455","CCDC14",280,401
7.68276088561554e-10,"ENSG00000146281","PM20D2",281,269
7.70208795965127e-10,"ENSG00000224083","MTCO1P11",282,-3
8.17801324148686e-10,"ENSG00000088882","CPXM1",283,601
8.17801324148686e-10,"ENSG00000189430","NCR1",284,1090
8.85580906177653e-10,"ENSG00000158856","DMTN",285,231
